idnorempan;PERIODO;SECCION;ACTNOM;GASPROGESAMB;gastos_tot;FUEN_AG_TOT;WTOTECONSUM;ACTINV1;ACTINV2;ACTINV3;ACTINV4;ACTINV5;ACTINV6;ACTINV7;ACTINV8;ACTGAST1;ACTGAST2;ACTGAST3;ACTGAST4;ACTGAST5;ACTGAST6;ACTGAST7;ACTGAST8;ACTGAST9;PERSAMB
11868;2023;N3 Obtención y suministro de personal;Actividades de empresas de servicios temporales;0;12871535;180;939;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
13011;2023;N3 Obtención y suministro de personal;Actividades de empresas de servicios temporales;0;14604124;182;4736;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
11873;2023;N3 Obtención y suministro de personal;Actividades de empresas de servicios temporales;0;6883821;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10129;2023;N3 Obtención y suministro de personal;Actividades de empresas de servicios temporales;0;22240818;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
15275;2023;N3 Obtención y suministro de personal;Actividades de empresas de servicios temporales;0;5059350;50;4310;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
15305;2023;N3 Obtención y suministro de personal;Actividades de empresas de servicios temporales;0;15553455;5910;14785;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
21078;2023;N3 Obtención y suministro de personal;Actividades de empresas de servicios temporales;0;8913120;86;19200;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
18538;2023;N3 Obtención y suministro de personal;Actividades de empresas de servicios temporales;0;51976238;672;35748;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
11991;2023;N3 Obtención y suministro de personal;Actividades de empresas de servicios temporales;0;22834075;474;11035;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
11996;2023;N3 Obtención y suministro de personal;Actividades de empresas de servicios temporales;0;7299275;610;2270;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10281;2023;N3 Obtención y suministro de personal;Actividades de empresas de servicios temporales;0;5808305;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10933;2023;N3 Obtención y suministro de personal;Actividades de empresas de servicios temporales;0;11735876;192;16644;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12039;2023;N3 Obtención y suministro de personal;Actividades de empresas de servicios temporales;0;2889573;15;938;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10934;2023;N3 Obtención y suministro de personal;Actividades de empresas de servicios temporales;0;8070054;8;982;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10937;2023;N3 Obtención y suministro de personal;Actividades de empresas de servicios temporales;0;10168031;556;7780;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10938;2023;N3 Obtención y suministro de personal;Actividades de empresas de servicios temporales;0;243751932;3153;600;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10942;2023;N3 Obtención y suministro de personal;Actividades de empresas de servicios temporales;0;11526412;23951;1381230;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12055;2023;N3 Obtención y suministro de personal;Actividades de empresas de servicios temporales;0;2166546;286;1707;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10041;2023;N3 Obtención y suministro de personal;Actividades de empresas de servicios temporales;0;6505706;137;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10943;2023;N3 Obtención y suministro de personal;Actividades de empresas de servicios temporales;0;1288264;392;15550;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12058;2023;N3 Obtención y suministro de personal;Actividades de empresas de servicios temporales;0;20627537;184;1144;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10944;2023;N3 Obtención y suministro de personal;Actividades de empresas de servicios temporales;0;179889414;2393;2760;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12070;2023;N3 Obtención y suministro de personal;Actividades de empresas de servicios temporales;0;5754315;54;5449;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10949;2023;N3 Obtención y suministro de personal;Actividades de empresas de servicios temporales;0;114440034;588;50530;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10954;2023;N3 Obtención y suministro de personal;Actividades de empresas de servicios temporales;0;28937807;71;2160;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10044;2023;N3 Obtención y suministro de personal;Actividades de empresas de servicios temporales;0;17718795;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10955;2023;N3 Obtención y suministro de personal;Actividades de empresas de servicios temporales;0;20932042;148;11048;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10956;2023;N3 Obtención y suministro de personal;Actividades de empresas de servicios temporales;0;194532035;;9230;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10963;2023;N3 Obtención y suministro de personal;Actividades de empresas de servicios temporales;0;1799624;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10964;2023;N3 Obtención y suministro de personal;Actividades de empresas de servicios temporales;0;49600005;250;6960;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
20715;2023;N3 Obtención y suministro de personal;Actividades de empresas de servicios temporales;0;40093616;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
20716;2023;N3 Obtención y suministro de personal;Actividades de empresas de servicios temporales;0;29499440;;29890;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10965;2023;N3 Obtención y suministro de personal;Actividades de empresas de servicios temporales;0;90743330;749;70507;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10968;2023;N3 Obtención y suministro de personal;Actividades de empresas de servicios temporales;0;6897733;220;180;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10970;2023;N3 Obtención y suministro de personal;Actividades de empresas de servicios temporales;0;125826608;235;29718;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
20735;2023;N3 Obtención y suministro de personal;Actividades de empresas de servicios temporales;0;124568019;192;5643;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10976;2023;N3 Obtención y suministro de personal;Actividades de empresas de servicios temporales;0;174629470;920;36230;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10977;2023;N3 Obtención y suministro de personal;Actividades de empresas de servicios temporales;0;56545816;358;13000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
20747;2023;N3 Obtención y suministro de personal;Actividades de empresas de servicios temporales;0;75822029;185;14512;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10982;2023;N3 Obtención y suministro de personal;Actividades de empresas de servicios temporales;0;39030158;233;11325;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
20753;2023;N3 Obtención y suministro de personal;Actividades de empresas de servicios temporales;0;30783760;749;70507;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10986;2023;N3 Obtención y suministro de personal;Actividades de empresas de servicios temporales;0;6409109;84;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10987;2023;N3 Obtención y suministro de personal;Actividades de empresas de servicios temporales;0;13844180;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10988;2023;N3 Obtención y suministro de personal;Actividades de empresas de servicios temporales;0;31317207;120;12944;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
20768;2023;N3 Obtención y suministro de personal;Actividades de empresas de servicios temporales;0;48824150;621;28347;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10989;2023;N3 Obtención y suministro de personal;Otras actividades de provisión de talento humano;0;2728952;3;1150;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
11031;2023;N3 Obtención y suministro de personal;Actividades de empresas de servicios temporales;0;57425984;144;16680;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10990;2023;N3 Obtención y suministro de personal;Actividades de empresas de servicios temporales;0;39937337;840;14139;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10992;2023;N3 Obtención y suministro de personal;Actividades de empresas de servicios temporales;0;37575792;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
11508;2023;N3 Obtención y suministro de personal;Otras actividades de servicio de apoyo a las empresas n.c.p.;0;42877283;172;4560;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
20788;2023;N3 Obtención y suministro de personal;Actividades de empresas de servicios temporales;0;20971041;19;10374;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10999;2023;N3 Obtención y suministro de personal;Actividades de empresas de servicios temporales;0;8827772;27;1000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
20795;2023;N3 Obtención y suministro de personal;Actividades de empresas de servicios temporales;0;27263493;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
11000;2023;N3 Obtención y suministro de personal;Actividades de empresas de servicios temporales;0;4533183;;92;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
11002;2023;N3 Obtención y suministro de personal;Actividades de empresas de servicios temporales;0;15281785;38;1459;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
20799;2023;N3 Obtención y suministro de personal;Actividades de empresas de servicios temporales;0;36577914;426;11133;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
20801;2023;N3 Obtención y suministro de personal;Actividades de empresas de servicios temporales;0;4390089;108;2350;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
11004;2023;N3 Obtención y suministro de personal;Actividades de empresas de servicios temporales;0;520177;58;1030;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
20806;2023;N3 Obtención y suministro de personal;Actividades de empresas de servicios temporales;0;20326358;293;5505;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
20810;2023;N3 Obtención y suministro de personal;Actividades de empresas de servicios temporales;0;12742700;320;5832;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
11009;2023;N3 Obtención y suministro de personal;Actividades de empresas de servicios temporales;0;17383550;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12168;2023;N3 Obtención y suministro de personal;Actividades de empresas de servicios temporales;0;8949156;391;5157;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
20817;2023;N3 Obtención y suministro de personal;Actividades de empresas de servicios temporales;0;11296407;60;3319;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
11011;2023;N3 Obtención y suministro de personal;Actividades de empresas de servicios temporales;0;2013642;42;2672;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
20829;2023;N3 Obtención y suministro de personal;Actividades de empresas de servicios temporales;0;15118395;1227;302;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
20834;2023;N3 Obtención y suministro de personal;Actividades de empresas de servicios temporales;0;13402166;60;3060;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
20836;2023;N3 Obtención y suministro de personal;Actividades de empresas de servicios temporales;0;9956210;1361;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
11017;2023;N3 Obtención y suministro de personal;Actividades de empresas de servicios temporales;0;3702037;31;1730;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
11018;2023;N3 Obtención y suministro de personal;Actividades de empresas de servicios temporales;0;156664106;749;70507;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10048;2023;N3 Obtención y suministro de personal;Actividades de empresas de servicios temporales;0;21654705;156;38052;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
20851;2023;N3 Obtención y suministro de personal;Actividades de empresas de servicios temporales;0;21943289;30;2615;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
20853;2023;N3 Obtención y suministro de personal;Actividades de empresas de servicios temporales;0;5769148;26;395;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
11021;2023;N3 Obtención y suministro de personal;Actividades de empresas de servicios temporales;0;26590219;267;17523;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
11024;2023;N3 Obtención y suministro de personal;Actividades de empresas de servicios temporales;0;569750831;3336;286584;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
11027;2023;N3 Obtención y suministro de personal;Actividades de empresas de servicios temporales;0;17750143;250;9250;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
11029;2023;N3 Obtención y suministro de personal;Actividades de empresas de servicios temporales;0;4054563;148;2635;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
11030;2023;N3 Obtención y suministro de personal;Actividades de empresas de servicios temporales;0;244678;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
13145;2023;N3 Obtención y suministro de personal;Actividades de empresas de servicios temporales;0;146101689;516;26995;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
13146;2023;N3 Obtención y suministro de personal;Actividades de empresas de servicios temporales;0;3368277;308;1609;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
13147;2023;N3 Obtención y suministro de personal;Actividades de empresas de servicios temporales;0;23576574;59;10367;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
17963;2023;N3 Obtención y suministro de personal;Actividades de empresas de servicios temporales;0;81036705;758;45123;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
13149;2023;N3 Obtención y suministro de personal;Actividades de empresas de servicios temporales;0;229817966;720;112435;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
13150;2023;N3 Obtención y suministro de personal;Actividades de empresas de servicios temporales;0;1772108;150;3607;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
11032;2023;N3 Obtención y suministro de personal;Actividades de empresas de servicios temporales;0;2320932;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
11033;2023;N3 Obtención y suministro de personal;Actividades de empresas de servicios temporales;0;58808300;200;3500;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
11034;2023;N3 Obtención y suministro de personal;Actividades de empresas de servicios temporales;0;27944254;204;9060;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
20902;2023;N3 Obtención y suministro de personal;Actividades de empresas de servicios temporales;0;29106438;81588;475;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12237;2023;N3 Obtención y suministro de personal;Actividades de empresas de servicios temporales;0;9767083;2170;4536;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12246;2023;N3 Obtención y suministro de personal;Actividades de empresas de servicios temporales;0;2318808;180;2616;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
18546;2023;N3 Obtención y suministro de personal;Actividades de empresas de servicios temporales;0;16268782;204;21516;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
13219;2023;N3 Obtención y suministro de personal;Actividades de empresas de servicios temporales;0;18048972;750;130921;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
13238;2023;N3 Obtención y suministro de personal;Actividades de empresas de servicios temporales;0;22570922;7810;42720;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
21065;2023;N3 Obtención y suministro de personal;Actividades de empresas de servicios temporales;0;24452362;695;4950;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10049;2023;N3 Obtención y suministro de personal;Actividades de empresas de servicios temporales;0;32747654;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
13952;2023;N3 Obtención y suministro de personal;Actividades de empresas de servicios temporales;0;270225656;873;95633;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
13273;2023;N3 Obtención y suministro de personal;Actividades de empresas de servicios temporales;0;28505819;930;7272;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
13408;2023;N3 Obtención y suministro de personal;Actividades de empresas de servicios temporales;0;28797138;232;36351;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
13957;2023;N3 Obtención y suministro de personal;Actividades de empresas de servicios temporales;0;378520103;9463;148051;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10050;2023;N3 Obtención y suministro de personal;Actividades de empresas de servicios temporales;0;118749052;437;17556;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
13399;2023;N3 Obtención y suministro de personal;Actividades de empresas de servicios temporales;0;134571047;2962;20235;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
13400;2023;N3 Obtención y suministro de personal;Actividades de empresas de servicios temporales;0;7864480;78;2450;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
13407;2023;N3 Obtención y suministro de personal;Actividades de empresas de servicios temporales;0;6902625;288;22495;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
13409;2023;N3 Obtención y suministro de personal;Actividades de empresas de servicios temporales;0;16072118;300;20640;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
13415;2023;N3 Obtención y suministro de personal;Actividades de empresas de servicios temporales;0;204428356;1223;5845;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
13417;2023;N3 Obtención y suministro de personal;Actividades de empresas de servicios temporales;0;216019761;3760;275972;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10164;2023;N3 Obtención y suministro de personal;Actividades de empresas de servicios temporales;0;73417903;485;17572;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
13507;2023;N3 Obtención y suministro de personal;Actividades de empresas de servicios temporales;0;2526549;24;3756;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
13537;2023;N3 Obtención y suministro de personal;Actividades de empresas de servicios temporales;0;199838887;1498;23479;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
13550;2023;N3 Obtención y suministro de personal;Actividades de empresas de servicios temporales;0;8105242;160;4970;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
17583;2023;N3 Obtención y suministro de personal;Actividades de empresas de servicios temporales;0;1338797;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12531;2023;N3 Obtención y suministro de personal;Actividades de empresas de servicios temporales;0;34545028;;1080;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
13614;2023;N3 Obtención y suministro de personal;Actividades de empresas de servicios temporales;0;21551019;289;25854;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12537;2023;N3 Obtención y suministro de personal;Actividades de empresas de servicios temporales;0;3511276;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
13638;2023;N3 Obtención y suministro de personal;Actividades de empresas de servicios temporales;0;2134061;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10052;2023;N3 Obtención y suministro de personal;Actividades de empresas de servicios temporales;0;1757989;147;11567;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12577;2023;N3 Obtención y suministro de personal;Actividades de empresas de servicios temporales;0;29238693;180;6950;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12590;2023;N3 Obtención y suministro de personal;Actividades de empresas de servicios temporales;0;131688983;189;5816;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12591;2023;N3 Obtención y suministro de personal;Actividades de empresas de servicios temporales;0;2618934;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12599;2023;N3 Obtención y suministro de personal;Actividades de empresas de servicios temporales;0;1276162;10;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
18303;2023;N3 Obtención y suministro de personal;Actividades de empresas de servicios temporales;0;9200345;92;11274;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10172;2023;N3 Obtención y suministro de personal;Actividades de empresas de servicios temporales;0;8733682;240;7104;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12613;2023;N3 Obtención y suministro de personal;Actividades de la práctica médica, sin internación;0;60522997;720;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
18312;2023;N3 Obtención y suministro de personal;Actividades de empresas de servicios temporales;0;14186208;240;6594;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
18316;2023;N3 Obtención y suministro de personal;Actividades de empresas de servicios temporales;0;26569048;425;153212;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
18954;2023;N3 Obtención y suministro de personal;Actividades de empresas de servicios temporales;0;7628248;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10053;2023;N3 Obtención y suministro de personal;Actividades de empresas de servicios temporales;0;2876459;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10174;2023;N3 Obtención y suministro de personal;Actividades de empresas de servicios temporales;0;1873453;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12693;2023;N3 Obtención y suministro de personal;Actividades de empresas de servicios temporales;0;339991716;564;1706;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
15337;2023;N3 Obtención y suministro de personal;Actividades de empresas de servicios temporales;0;29933955;96;47892;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12688;2023;N3 Obtención y suministro de personal;Actividades de empresas de servicios temporales;0;1294236;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12689;2023;N3 Obtención y suministro de personal;Actividades de empresas de servicios temporales;0;5476728;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10177;2023;N3 Obtención y suministro de personal;Actividades de empresas de servicios temporales;0;7049376;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
13945;2023;N3 Obtención y suministro de personal;Actividades de empresas de servicios temporales;0;61074357;105;7200;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
11234;2023;N3 Obtención y suministro de personal;Actividades de empresas de servicios temporales;0;17181930;201;8908;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
20906;2023;N3 Obtención y suministro de personal;Actividades de empresas de servicios temporales;0;20817614;328;3985;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
20919;2023;N3 Obtención y suministro de personal;Actividades de empresas de servicios temporales;0;21730196;300;16282;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10055;2023;N3 Obtención y suministro de personal;Actividades de empresas de servicios temporales;0;153099678;132;86000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
15053;2023;N3 Obtención y suministro de personal;Actividades de sindicatos de empleados;0;23888856;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
13782;2023;N3 Obtención y suministro de personal;Actividades de empresas de servicios temporales;0;11469700;431;2935;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
18364;2023;N3 Obtención y suministro de personal;Actividades de empresas de servicios temporales;0;14659649;;2035;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
13947;2023;N3 Obtención y suministro de personal;Actividades de empresas de servicios temporales;0;131265560;75182;69057;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
13950;2023;N3 Obtención y suministro de personal;Actividades de empresas de servicios temporales;0;7544287;100;3080;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
13953;2023;N3 Obtención y suministro de personal;Actividades de empresas de servicios temporales;0;37113513;276;30780;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
13955;2023;N3 Obtención y suministro de personal;Actividades de empresas de servicios temporales;0;296039201;9000;39120;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
13961;2023;N3 Obtención y suministro de personal;Actividades de empresas de servicios temporales;0;145585567;388;154310;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
13964;2023;N3 Obtención y suministro de personal;Actividades de empresas de servicios temporales;0;45952852;590;37980;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
14545;2023;N3 Obtención y suministro de personal;Actividades de empresas de servicios temporales;0;7137063;170;2359;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
13965;2023;N3 Obtención y suministro de personal;Actividades de empresas de servicios temporales;0;93478551;21;49578;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
15908;2023;N3 Obtención y suministro de personal;Actividades de empresas de servicios temporales;0;4943613;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
14098;2023;N3 Obtención y suministro de personal;Actividades de empresas de servicios temporales;0;17168231;353;16032;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
