idnorempan;PERIODO;SECCION;ACTNOM;GASPROGESAMB;gastos_tot;ACTINV1;ACTINV2;ACTINV3;ACTINV4;ACTINV5;ACTINV6;ACTINV7;ACTINV8;ACTGAST1;ACTGAST2;ACTGAST3;ACTGAST4;ACTGAST5;ACTGAST6;ACTGAST7;ACTGAST8;ACTGAST9;PERSAMB
12744;2022;Q Salud humana;Otras actividades de atención de la salud humana;43521;50602735;0;1;0;1;0;0;0;0;0;0;0;1;0;0;1;0;0;1
13529;2022;Q Salud humana;Actividades de la práctica médica, sin internación;40284;13247201;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;1;0
20060;2022;Q Salud humana;Otras actividades de atención de la salud humana;35497;24308982;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
14070;2022;Q Salud humana;Otras actividades de atención de la salud humana;34400;227165183;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;1;0
10133;2022;Q Salud humana;Otras actividades de atención de la salud humana;22517;39357967;1;1;0;1;1;0;0;0;1;1;0;1;0;0;1;0;0;1
11381;2022;Q Salud humana;Otras actividades de atención de la salud humana;19422;8175538;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1
14727;2022;Q Salud humana;Otras actividades de atención de la salud humana;16744;60516406;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
16628;2022;Q Salud humana;Actividades de la práctica médica, sin internación;16000;3680909;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0
21038;2022;Q Salud humana;Otras actividades de atención de la salud humana;15000;10972539;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
19961;2022;Q Salud humana;Actividades de la práctica médica, sin internación;12763;10289905;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0
19129;2022;Q Salud humana;Otras actividades de atención de la salud humana;12009;8359448;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
14131;2022;Q Salud humana;Otras actividades de atención de la salud humana;8448;11047473;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
20089;2022;Q Salud humana;Actividades de hospitales y clínicas, con internación;7925;6920600;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
15357;2022;Q Salud humana;Otras actividades de atención de la salud humana;7030;20580996;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1
19047;2022;Q Salud humana;Otras actividades de atención de la salud humana;6120;10777510;0;1;0;1;0;0;0;0;0;1;0;1;0;0;0;0;0;0
11749;2022;Q Salud humana;Actividades de la práctica médica, sin internación;5296;73203287;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0
13596;2022;Q Salud humana;Otras actividades de atención de la salud humana;4540;5070635;0;0;1;1;1;0;0;0;1;1;1;1;1;1;0;0;0;1
18893;2022;Q Salud humana;Otras actividades de atención de la salud humana;4274;7805568;0;0;0;1;0;0;0;0;0;0;0;1;0;0;1;0;0;0
13516;2022;Q Salud humana;Otras actividades de atención de la salud humana;3710;14512176;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
11380;2022;Q Salud humana;Otras actividades de atención de la salud humana;3588;8904113;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
21076;2022;Q Salud humana;Otras actividades de atención de la salud humana;3334;9015353;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
11481;2022;Q Salud humana;Otras actividades de atención de la salud humana;3002;1923798;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
14231;2022;Q Salud humana;Otras actividades de atención de la salud humana;1904;30329382;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0
19733;2022;Q Salud humana;Otras actividades de atención de la salud humana;1560;1090437;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
12265;2022;Q Salud humana;Otras actividades de atención de la salud humana;760;7867613;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
20725;2022;Q Salud humana;Otras actividades de atención de la salud humana;700;1674223267;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1
18242;2022;Q Salud humana;Otras actividades de atención de la salud humana;697;9866434;0;0;0;0;0;0;0;0;0;1;0;1;0;1;0;0;0;0
19947;2022;Q Salud humana;Otras actividades de atención de la salud humana;500;369566;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0
20310;2022;Q Salud humana;Otras actividades de atención de la salud humana;315;214137032;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1
19551;2022;Q Salud humana;Otras actividades de atención de la salud humana;270;4176822;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
18180;2022;Q Salud humana;Actividades de apoyo diagnóstico;184;7401015;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
19760;2022;Q Salud humana;Otras actividades de atención de la salud humana;89;8023125;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;1
13628;2022;Q Salud humana;Otras actividades de atención de la salud humana;0;16577477;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
19352;2022;Q Salud humana;Otras actividades de atención de la salud humana;0;49316521;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10093;2022;Q Salud humana;Otras actividades de atención de la salud humana;0;46180116;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12603;2022;Q Salud humana;Otras actividades de atención de la salud humana;0;4946644;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12610;2022;Q Salud humana;Comercio al por mayor de productos farmacéuticos, medicinales, cosméticos y de tocador;0;146661221;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
18974;2022;Q Salud humana;Otras actividades de atención de la salud humana;0;16251287;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
19794;2022;Q Salud humana;Otras actividades de atención de la salud humana;0;6621076;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12746;2022;Q Salud humana;Actividades de consultoría de gestión;0;3078514;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12750;2022;Q Salud humana;Otras actividades de atención de la salud humana;0;69734004;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12756;2022;Q Salud humana;Otras actividades de atención de la salud humana;0;5362812;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12757;2022;Q Salud humana;Otras actividades de atención de la salud humana;0;44199955;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
19752;2022;Q Salud humana;Actividades de sindicatos de empleados;0;33484643;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
17984;2022;Q Salud humana;Otras actividades de atención de la salud humana;0;3162414;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12798;2022;Q Salud humana;Actividades de hospitales y clínicas, con internación;0;65366942;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
20929;2022;Q Salud humana;Otras actividades de atención de la salud humana;0;12182174;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
17930;2022;Q Salud humana;Actividades de apoyo terapéutico;0;4823272;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
19759;2022;Q Salud humana;Otras actividades de atención de la salud humana;0;19824564;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
18874;2022;Q Salud humana;Otras actividades de atención de la salud humana;0;23900553;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
14021;2022;Q Salud humana;Otras actividades de atención de la salud humana;0;4591681;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
14037;2022;Q Salud humana;Otras actividades de atención de la salud humana;0;196558077;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
19770;2022;Q Salud humana;Actividades de la práctica médica, sin internación;0;6444270;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
19370;2022;Q Salud humana;Otras actividades de atención de la salud humana;0;2437663;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
11349;2022;Q Salud humana;Otras actividades de atención de la salud humana;0;10176220;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
11354;2022;Q Salud humana;Otras actividades de atención de la salud humana;0;5845813;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
13027;2022;Q Salud humana;Otras actividades de atención de la salud humana;0;485437861;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
11373;2022;Q Salud humana;Actividades de la práctica médica, sin internación;0;2519486;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
11408;2022;Q Salud humana;Otras actividades de atención de la salud humana;0;11105115;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
11411;2022;Q Salud humana;Otras actividades de atención de la salud humana;0;3697119;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
11412;2022;Q Salud humana;Actividades de la práctica médica, sin internación;0;97941197;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
11413;2022;Q Salud humana;Otras actividades de atención de la salud humana;0;6864520;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
15360;2022;Q Salud humana;Otras actividades de atención de la salud humana;0;510906;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
19049;2022;Q Salud humana;Otras actividades de atención de la salud humana;0;2812682;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
20130;2022;Q Salud humana;Otras actividades de atención de la salud humana;0;21198927;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
20609;2022;Q Salud humana;Otras actividades de atención de la salud humana;0;19282709;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
20966;2022;Q Salud humana;Otras actividades de atención de la salud humana;0;370565062;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
20988;2022;Q Salud humana;Otras actividades de atención de la salud humana;0;35050851;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
14519;2022;Q Salud humana;Otras actividades de atención de la salud humana;0;3403654;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
14548;2022;Q Salud humana;Actividades de otras asociaciones n.c.p.;0;4889505;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
18265;2022;Q Salud humana;Actividades de hospitales y clínicas, con internación;0;48018411;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
11600;2022;Q Salud humana;Otras actividades de atención de la salud humana;0;18824975;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
14724;2022;Q Salud humana;Actividades de la práctica médica, sin internación;0;39800261;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
14747;2022;Q Salud humana;Otras actividades de atención de la salud humana;0;915304;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
18669;2022;Q Salud humana;Otras actividades de atención de la salud humana;0;7656499;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
20180;2022;Q Salud humana;Otras actividades de atención de la salud humana;0;12758673;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
20186;2022;Q Salud humana;Otras actividades de atención de la salud humana;0;39733512;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
15890;2022;Q Salud humana;Actividades de apoyo terapéutico;0;4148890;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
21045;2022;Q Salud humana;Otras actividades de atención de la salud humana;0;13409668;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
14950;2022;Q Salud humana;Actividades de la práctica médica, sin internación;0;1654188;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
19099;2022;Q Salud humana;Comercio al por mayor de productos farmacéuticos, medicinales, cosméticos y de tocador;0;82741907;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
18876;2022;Q Salud humana;Otras actividades de atención de la salud humana;0;4518409;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
18879;2022;Q Salud humana;Otras actividades de atención de la salud humana;0;6171185;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
18882;2022;Q Salud humana;Otras actividades de atención de la salud humana;0;23519137;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
18894;2022;Q Salud humana;Otras actividades de atención de la salud humana;0;5145329;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
15052;2022;Q Salud humana;Otras actividades de atención de la salud humana;0;4722949;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
21063;2022;Q Salud humana;Otras actividades de atención de la salud humana;0;30332291;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
21075;2022;Q Salud humana;Otras actividades de atención de la salud humana;0;42519513;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
19954;2022;Q Salud humana;Otras actividades de atención de la salud humana;0;23054663;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
11964;2022;Q Salud humana;Otras actividades de atención de la salud humana;0;2051736;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
11969;2022;Q Salud humana;Otras actividades de atención de la salud humana;0;5681588;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
20726;2022;Q Salud humana;Otras actividades de atención de la salud humana;0;253140437;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
20772;2022;Q Salud humana;Otras actividades de atención de la salud humana;0;20388931;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
20831;2022;Q Salud humana;Otras actividades de atención de la salud humana;0;14330000;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
12206;2022;Q Salud humana;Otras actividades de atención de la salud humana;0;8107529;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
13201;2022;Q Salud humana;Otras actividades de atención de la salud humana;0;19326920;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
13225;2022;Q Salud humana;Otras actividades de atención de la salud humana;0;11106922;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
18295;2022;Q Salud humana;Otras actividades de atención de la salud humana;0;14256372;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
18936;2022;Q Salud humana;Otras actividades de atención de la salud humana;0;1731151;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
20028;2022;Q Salud humana;Actividades de apoyo diagnóstico;0;7449362;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
20031;2022;Q Salud humana;Otras actividades de atención de la salud humana;0;5346643;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10092;2022;Q Salud humana;Otras actividades de atención de la salud humana;0;7567294;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
20997;2022;Q Salud humana;Actividades de atención residencial, para el cuidado de pacientes con retardo mental, enfermedad mental y consumo de sustancias psicoactivas;0;5129628;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
19454;2022;Q Salud humana;Actividades de asociaciones religiosas;0;1606925;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
18898;2022;Q Salud humana;Actividades de atención en instituciones para el cuidado de personas mayores y/o discapacitadas;0;6426077;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
11911;2022;Q Salud humana;Actividades de atención en instituciones para el cuidado de personas mayores y/o discapacitadas;0;15216257;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
19060;2022;R  Actividades creativas, artísticas y de entretenim;Actividades de juegos de azar y apuestas;12000;18707594;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
18523;2022;R  Actividades creativas, artísticas y de entretenim;Actividades de juegos de azar y apuestas;8457;56309092;0;1;0;1;0;0;1;1;1;1;0;1;0;0;0;1;1;0
12645;2022;R  Actividades creativas, artísticas y de entretenim;Actividades de juegos de azar y apuestas;6775;888072468;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0
18675;2022;R  Actividades creativas, artísticas y de entretenim;Actividades de juegos de azar y apuestas;5000;2657032;0;1;0;1;0;0;1;0;0;0;0;1;0;0;0;0;0;0
11443;2022;R  Actividades creativas, artísticas y de entretenim;Actividades de juegos de azar y apuestas;3500;397776861;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0
13789;2022;R  Actividades creativas, artísticas y de entretenim;Actividades de juegos de azar y apuestas;2400;27769037;1;0;1;1;0;0;0;0;1;0;0;1;0;0;1;0;0;0
13303;2022;R  Actividades creativas, artísticas y de entretenim;Actividades de juegos de azar y apuestas;2091;3461155;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
18501;2022;R  Actividades creativas, artísticas y de entretenim;Actividades de juegos de azar y apuestas;728;41678651;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0
13692;2022;R  Actividades creativas, artísticas y de entretenim;Actividades de juegos de azar y apuestas;0;41178596;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
13694;2022;R  Actividades creativas, artísticas y de entretenim;Actividades de juegos de azar y apuestas;0;73613888;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
13697;2022;R  Actividades creativas, artísticas y de entretenim;Actividades de juegos de azar y apuestas;0;127537862;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12653;2022;R  Actividades creativas, artísticas y de entretenim;Actividades de juegos de azar y apuestas;0;2325329;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
18346;2022;R  Actividades creativas, artísticas y de entretenim;Actividades de juegos de azar y apuestas;0;16231403;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12655;2022;R  Actividades creativas, artísticas y de entretenim;Actividades de juegos de azar y apuestas;0;421441;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
18349;2022;R  Actividades creativas, artísticas y de entretenim;Actividades de juegos de azar y apuestas;0;239436400;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12656;2022;R  Actividades creativas, artísticas y de entretenim;Actividades de juegos de azar y apuestas;0;17904917;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
18351;2022;R  Actividades creativas, artísticas y de entretenim;Actividades de juegos de azar y apuestas;0;77142401;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12658;2022;R  Actividades creativas, artísticas y de entretenim;Actividades de juegos de azar y apuestas;0;2450101;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12654;2022;R  Actividades creativas, artísticas y de entretenim;Actividades de juegos de azar y apuestas;0;8320145;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12670;2022;R  Actividades creativas, artísticas y de entretenim;Actividades de juegos de azar y apuestas;0;7871696;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12671;2022;R  Actividades creativas, artísticas y de entretenim;Actividades de juegos de azar y apuestas;0;6363300;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
20606;2022;R  Actividades creativas, artísticas y de entretenim;Actividades de juegos de azar y apuestas;0;103051267;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
20898;2022;R  Actividades creativas, artísticas y de entretenim;Actividades de juegos de azar y apuestas;0;63544201;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
13790;2022;R  Actividades creativas, artísticas y de entretenim;Actividades de juegos de azar y apuestas;0;130206398;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
13078;2022;R  Actividades creativas, artísticas y de entretenim;Actividades de juegos de azar y apuestas;0;5140005;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
13090;2022;R  Actividades creativas, artísticas y de entretenim;Actividades de juegos de azar y apuestas;0;2145422;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
14393;2022;R  Actividades creativas, artísticas y de entretenim;Actividades de juegos de azar y apuestas;0;11116337;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
14418;2022;R  Actividades creativas, artísticas y de entretenim;Actividades de juegos de azar y apuestas;0;3767870;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
14433;2022;R  Actividades creativas, artísticas y de entretenim;Actividades de juegos de azar y apuestas;0;12315296;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
11444;2022;R  Actividades creativas, artísticas y de entretenim;Actividades de juegos de azar y apuestas;0;35993467;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
18433;2022;R  Actividades creativas, artísticas y de entretenim;Actividades de juegos de azar y apuestas;0;8668684;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
18022;2022;R  Actividades creativas, artísticas y de entretenim;Actividades de juegos de azar y apuestas;0;7938177;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
19052;2022;R  Actividades creativas, artísticas y de entretenim;Actividades de juegos de azar y apuestas;0;306062114;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
20964;2022;R  Actividades creativas, artísticas y de entretenim;Actividades de juegos de azar y apuestas;0;7710909;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
20985;2022;R  Actividades creativas, artísticas y de entretenim;Actividades de juegos de azar y apuestas;0;26767703;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
20987;2022;R  Actividades creativas, artísticas y de entretenim;Actividades de juegos de azar y apuestas;0;13434083;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
18146;2022;R  Actividades creativas, artísticas y de entretenim;Actividades de juegos de azar y apuestas;0;15109282;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
18151;2022;R  Actividades creativas, artísticas y de entretenim;Actividades de juegos de azar y apuestas;0;11150084;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
14509;2022;R  Actividades creativas, artísticas y de entretenim;Actividades de juegos de azar y apuestas;0;106108177;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
14512;2022;R  Actividades creativas, artísticas y de entretenim;Actividades de juegos de azar y apuestas;0;44607053;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
18458;2022;R  Actividades creativas, artísticas y de entretenim;Actividades de juegos de azar y apuestas;0;7997380;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
18233;2022;R  Actividades creativas, artísticas y de entretenim;Actividades de juegos de azar y apuestas;0;13973176;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
14561;2022;R  Actividades creativas, artísticas y de entretenim;Actividades de juegos de azar y apuestas;0;72590551;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
14751;2022;R  Actividades creativas, artísticas y de entretenim;Actividades de juegos de azar y apuestas;0;82901003;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
18479;2022;R  Actividades creativas, artísticas y de entretenim;Actividades de juegos de azar y apuestas;0;14092784;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
18671;2022;R  Actividades creativas, artísticas y de entretenim;Actividades de juegos de azar y apuestas;0;3164397;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
14798;2022;R  Actividades creativas, artísticas y de entretenim;Actividades de juegos de azar y apuestas;0;112093263;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
18492;2022;R  Actividades creativas, artísticas y de entretenim;Actividades de juegos de azar y apuestas;0;1229564;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
14871;2022;R  Actividades creativas, artísticas y de entretenim;Actividades de juegos de azar y apuestas;0;120914833;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
14873;2022;R  Actividades creativas, artísticas y de entretenim;Actividades de juegos de azar y apuestas;0;7305071;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
20550;2022;R  Actividades creativas, artísticas y de entretenim;Actividades de juegos de azar y apuestas;0;3727318;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
14924;2022;R  Actividades creativas, artísticas y de entretenim;Actividades de juegos de azar y apuestas;0;95527484;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
18902;2022;R  Actividades creativas, artísticas y de entretenim;Actividades de juegos de azar y apuestas;0;5086800;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
18904;2022;R  Actividades creativas, artísticas y de entretenim;Actividades de juegos de azar y apuestas;0;2280555;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
18907;2022;R  Actividades creativas, artísticas y de entretenim;Actividades de juegos de azar y apuestas;0;4237590;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
18908;2022;R  Actividades creativas, artísticas y de entretenim;Actividades de juegos de azar y apuestas;0;2244835;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
18909;2022;R  Actividades creativas, artísticas y de entretenim;Actividades de juegos de azar y apuestas;0;5242252;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
18911;2022;R  Actividades creativas, artísticas y de entretenim;Otras actividades de servicio de apoyo a las empresas n.c.p.;0;3599262;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
15059;2022;R  Actividades creativas, artísticas y de entretenim;Actividades de juegos de azar y apuestas;0;25041853;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
15060;2022;R  Actividades creativas, artísticas y de entretenim;Actividades de juegos de azar y apuestas;0;33918978;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
15061;2022;R  Actividades creativas, artísticas y de entretenim;Actividades de juegos de azar y apuestas;0;27196820;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
15128;2022;R  Actividades creativas, artísticas y de entretenim;Actividades de juegos de azar y apuestas;0;29478328;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
15130;2022;R  Actividades creativas, artísticas y de entretenim;Actividades de juegos de azar y apuestas;0;4502457;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
18520;2022;R  Actividades creativas, artísticas y de entretenim;Actividades de juegos de azar y apuestas;0;130378524;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
15240;2022;R  Actividades creativas, artísticas y de entretenim;Actividades de juegos de azar y apuestas;0;98846870;1;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0
18525;2022;R  Actividades creativas, artísticas y de entretenim;Actividades de juegos de azar y apuestas;0;1873410;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
18527;2022;R  Actividades creativas, artísticas y de entretenim;Actividades de juegos de azar y apuestas;0;127508656;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
18528;2022;R  Actividades creativas, artísticas y de entretenim;Actividades de juegos de azar y apuestas;0;6732641;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
20585;2022;R  Actividades creativas, artísticas y de entretenim;Actividades de juegos de azar y apuestas;0;2550238;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
19128;2022;R  Actividades creativas, artísticas y de entretenim;Actividades de juegos de azar y apuestas;0;16897817;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
