"idnoremp","Seccion22","Division","periodo","intio","pottcag","gppgpa","ocgtot","CONINTER","OTROSG","PEROCU","PEREMU","PMISION","SULPERM","SULSAL","SULTEMP","SULMISION","SULAPRENDIZ","PRESPERM","PRESTEMP","PRESMISION","PRESTA","REMU","PROBRU","VALAGRE","TOTG","idaio","imesetot","inoio","insertot","potpsfr","pompsfr","pohpsfr","potperm","pomperm","pohperm","pottcde","pomtcde","pohtcde","pottmoe","pomtmoe","pohtmoe","pomtcag","pohtcag","potpau","pompau","pohpau","pomtot","pohtot","pottot","pompsfr1","pohpsfr2","pompsfr3","pohpsfr4","pompsfr5","pohpsfr6","pomperm1","pohperm2","pomperm3","pohperm4","pomperm5","pohperm6","pomtcde1","pohtcde2","pomtcde3","pohtcde4","pomtcde5","pohtcde6","pomtcag1","pohtcag2","pomtcag3","pohtcag4","pomtcag5","pohtcag6","pomtdhc","pohtdhc","pomtmad","pohtmad","pompau1","pohpau2","pomtot1","pohtot2","pomtot3","pohtot4","pomtot5","pohtot6","ththca","thtmas","gpper","gpppsp","gppcpo","gppano","gppavo","gpppta","gppgpn","gpptpot","ocgrps","gmesetot","gsptot","ocgrc","ocgid","ocgoi","ocgpc","ocgtg","gouts","ocgsv","ocgee","ocgar","ocgca","ocgse","ocgsp","ocgco","ocgfa","ocgpp","ocgnr","ocggv","ocgct","ocggr","ocgup","ocgcl","ocgusi","ocgspe","ocgsgn","gppered1","gppered2","gppered3","gpppsp1","gpppsp2","gpppsp3","gppcpoed1","gppcpoed2","gppcpoed3","gppanoed1","gppanoed2","gppanoed3","gppavoed1","gppavoed2","gppavoed3","gppdocen","gppgpaed1","gppmoni","gppgpned1","gppgpned2","gppgpned3","gpptpoted1","gpptpoted2","gpptpoted3"
10050,"N3",78,2022,109721061,0,0,4166564,3578786,5036777,4194,4194,4163,982807,66618864,0,65636057,0,215889,0,15115330,28788335,95407199,109721061,106142275,100443976,2000,0,0,109721061,0,0,0,31,15,16,0,0,0,"4163","1457","2706",0,0,0,0,0,1472,2722,4194,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,982807,215889,10684677,2772439,0,0,10073553,105480752,0,0,656661,0,74164,484098,0,548435,0,87,25538,37129,34832,32178,6741,56333,140268,594,1237006,27261,0,0,59218,10449,722442,12794,336,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10051,"N3",78,2022,49102503,0,0,793340,511751,2193807,2012,2012,1998,616928,29592529,0,28975601,0,105813,0,6817291,12661629,42254158,49102503,48590752,44447965,2001,0,0,49102503,0,0,0,14,4,10,0,0,0,"1998","757","1241",0,0,0,0,0,761,1251,2012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,616928,105813,4485089,1247829,5607,0,4387614,46641772,0,0,3990,0,35338,241122,0,114609,0,0,0,222000,9100,7752,0,0,0,22832,0,0,0,0,0,26052,0,110545,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10052,"N3",78,2022,1701501,0,0,103665,92130,49732,49,48,45,83200,956026,0,872826,0,19468,0,194552,433015,1389041,1642331,1550201,1438773,2001,0,0,1701501,1,0,1,3,1,2,0,0,0,"45","6","39",0,0,0,0,0,7,42,49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,83200,19468,179373,39622,0,0,99464,1488505,0,0,20584,0,1356,9456,0,18078,0,0,0,0,3122,6970,2964,4459,46,0,280,0,0,0,383,0,24657,11310,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10053,"N3",78,2022,1905858,0,0,95264,72668,25113,82,82,78,51277,1171741,0,1120464,0,11412,0,257251,489103,1660844,1905858,1833190,1685957,2002,0,0,1905858,0,0,0,4,3,1,0,0,0,"78","23","55",0,0,0,0,0,26,56,82,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,51277,11412,170215,50225,0,0,50225,1711069,0,0,1690,0,1642,20237,0,4089,0,0,0,66000,0,1606,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10055,"N3",78,2022,143276382,0,11366,1581996,850497,6205792,5899,5899,5856,1847144,87001097,0,85142587,11366,312146,0,20240745,37104419,124105516,143276382,142425885,130311308,1973,0,0,143276382,0,0,0,42,28,14,0,0,0,"5856","2833","3023",0,0,1,1,0,2862,3037,5899,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1847144,312146,12920833,3630221,0,0,12411583,136516625,0,0,170370,0,117677,606952,0,138650,0,0,0,262275,19019,23627,2289,38945,0,3893,24380,0,0,22256,50459,0,7739,93465,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10056,"N3",78,2022,NA,NA,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10057,"N3",78,2022,66348600,0,0,2763632,2052638,2199595,1405,1405,1391,414123,41487075,0,41072952,0,86873,0,9138466,16930036,58417111,66348600,64295962,60616706,1977,0,0,66348600,0,0,0,14,10,4,0,0,0,"1391","238","1153",0,0,0,0,0,248,1157,1405,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,414123,86873,6058055,1646642,0,0,4399189,62816300,0,0,526262,0,65481,630095,0,168047,0,0,51305,38559,35050,100669,0,7156,285,5036,863968,5101,0,47351,8606,80,210581,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10058,"N3",80,2022,28673601,0,44025,2828648,2286922,845809,1057,1054,0,1121695,15604398,14438678,0,44025,213122,2743349,0,6310668,21915066,28495323,26208401,22760875,1990,194331,0,28479270,3,1,2,51,19,32,999,124,875,"NA","NA","NA",0,0,4,2,2,146,911,1057,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1121695,213122,2703440,650757,0,0,1691617,23606683,110432,178278,165496,0,21575,321545,15,876716,0,18405,53144,197559,86633,54935,15883,90324,5457,22985,142374,59676,5654,0,23111,34732,226296,116786,637,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10059,"N3",80,2022,32958869,0,28500,2345440,2214663,553362,840,838,0,0,15956028,15927528,0,28500,0,3456242,0,6683254,22639282,32958869,30744206,23192644,1991,0,0,32958869,2,1,1,0,0,0,835,22,813,"NA","NA","NA",0,0,3,2,1,25,815,840,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,2530821,653844,42347,0,1106723,23746005,19140,0,151719,0,20820,49655,39658,5194,0,307463,0,179662,51414,61232,14295,155710,441451,621,35644,44617,0,0,41505,275234,360588,89578,240,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10060,"N3",80,2022,11095723,0,0,1694304,1141645,365344,335,335,0,0,5825837,5825837,0,0,0,1041595,0,2283604,8109441,11095723,9954078,8474785,1996,0,0,11095723,0,0,0,0,0,0,335,10,325,"NA","NA","NA",0,0,0,0,0,10,325,335,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,993942,248067,0,0,730688,8840129,14148,0,217295,0,9992,204559,328914,228959,0,0,74445,172303,24160,49600,5423,32682,60,2700,62934,9119,37220,0,8564,26936,125088,58075,1128,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10062,"N3",80,2022,9467871,0,25200,6162277,6052703,14061,46,41,0,549661,813109,238248,0,25200,119991,52010,0,402535,1215644,9467871,3415168,1229705,2002,0,0,9467871,5,0,5,19,5,14,19,8,11,"NA","NA","NA",0,0,3,3,0,16,30,46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,549661,119991,173328,53928,3278,0,28121,1243765,5752678,0,96562,0,3683,104164,0,0,32500,0,25917,0,10204,0,4311,46168,7210,0,6380,17400,0,0,6419,425,4292,43940,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10063,"N3",80,2022,238027250,0,70750,82303380,80699312,234098,2208,2208,0,2812772,41003908,38109886,0,81250,614028,8319388,0,16750745,57754653,238027250,157327938,57988751,1967,0,0,238027250,0,0,0,67,24,43,2133,306,1827,"NA","NA","NA",0,0,7,5,2,336,1872,2208,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2812772,614028,6303928,1513401,0,0,468195,58222848,67222,0,1272669,0,162359,640099,0,69502365,0,173238,1125781,1192587,262122,390722,27022,575071,2585029,110628,2310689,247613,0,0,94840,372839,958354,231029,1102,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10064,"N3",80,2022,15012398,0,0,1675630,1589663,303484,495,495,0,8494997,8494997,0,0,0,1854458,0,0,3697680,12192677,15012398,13422735,12496161,1973,0,0,15012398,0,0,0,495,26,469,0,0,0,"NA","NA","NA",0,0,0,0,0,26,469,495,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8494997,1854458,1488471,354751,0,0,606968,12799645,758228,0,178716,0,9640,69734,0,134978,0,0,11915,97133,33951,38079,14953,68905,0,530,41696,9807,6477,26326,6799,17042,111926,38795,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10065,"N3",80,2022,15362162,0,0,853219,657115,0,379,379,0,899099,8502159,7603060,0,0,197077,1659976,0,3564524,12066683,15359883,14702768,12066683,1978,341104,0,15021058,0,0,0,30,1,29,349,12,337,"NA","NA","NA",0,0,0,0,0,13,366,379,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,899099,197077,1396620,310851,0,0,0,12066683,1364,2279,63432,0,104321,83521,0,45915,0,0,30111,9036,83007,87831,6488,51502,3252,1470,124418,0,0,14900,12131,15536,91501,21149,55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10066,"N3",80,2022,76238730,0,15900,4221014,3730929,1404094,2829,2829,0,135138,34913564,34762526,0,15900,24324,6604880,0,13671094,48584658,76238730,72507801,49988752,1981,0,0,76238730,0,0,0,1,0,1,2826,588,2238,"NA","NA","NA",0,0,2,1,1,589,2240,2829,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,135138,24324,5635498,1406392,0,0,2808188,51392846,129767,0,95756,0,137740,316937,0,50511,0,188218,134439,539950,80217,148588,14276,362739,247943,61038,376452,72461,0,966,28262,250839,774418,208053,1444,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10067,"N3",80,2022,25209846,0,15157,2101486,1524787,786759,749,749,0,553345,13730765,13162263,0,15157,121736,2895698,0,5896748,19627513,25209846,23685059,20414272,1981,0,17343,25192503,0,0,0,23,13,10,724,49,675,"NA","NA","NA",0,0,2,1,1,63,686,749,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,553345,121736,2330690,548624,0,0,1573518,21201031,101921,0,106432,0,18679,15708,529015,28803,0,0,56928,145182,79506,87398,5994,134000,25401,1966,314492,10445,0,0,24550,49286,304491,61162,127,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10068,"N3",80,2022,4524914,0,42164,1398305,675369,64079,85,85,0,87885,1247403,1117354,0,42164,19335,312859,0,732655,1980058,3966348,3290979,2044137,1986,1117158,0,3407756,0,0,0,8,1,7,73,17,56,"NA","NA","NA",0,0,4,2,2,20,65,85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,87885,19335,337315,63146,0,0,128158,2108216,0,558566,34093,0,53246,104646,0,0,0,0,57085,0,20219,8937,3875,204080,0,0,0,0,0,0,87982,184188,0,80668,720,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10069,"N3",81,2022,4100961,0,0,2300179,2146773,145664,92,92,0,0,1544079,1544079,0,0,0,277934,0,543283,2087362,4100961,1954188,2233026,1991,0,0,4100961,0,0,0,0,0,0,92,11,81,"NA","NA","NA",0,0,0,0,0,11,81,92,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,203372,61977,0,0,145664,2233026,1579907,0,64352,0,5827,126779,15724,0,0,20690,0,151400,0,5441,9880,171000,8810,0,46279,0,0,0,2200,0,0,88690,3200,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10070,"N3",81,2022,99111980,0,0,19049249,17224487,2036778,3604,3604,0,0,46673184,46631176,0,42008,0,10852963,0,19677450,66350634,99111980,81887493,68387412,1991,0,0,99111980,0,0,0,0,0,0,3600,1847,1753,"NA","NA","NA",0,0,0,0,0,1850,1754,3604,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,6871355,1953132,0,0,2036778,68387412,5088902,0,457567,37550,409827,805613,491961,2277180,21717,830529,676218,355817,24429,348300,12769,826040,866167,26205,720165,387741,248,0,98325,2580257,1504742,200781,199,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10071,"N3",81,2022,NA,NA,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA","NA","NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10072,"N4",82,2022,83751745,0,360245,15688220,14509677,6335702,2822,2822,0,510009,40715366,39705591,0,499766,113222,9641400,0,17658480,58373846,83751745,69242068,64709548,2001,0,7417,83744328,0,0,0,16,11,5,2748,798,1950,"NA","NA","NA",0,0,40,28,12,847,1975,2822,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,510009,113222,6225794,1678064,0,0,6335702,64709548,0,0,158617,0,582888,447957,2738,5621427,0,0,5378855,307749,15800,208014,14132,96491,48807,187784,143404,256138,24917,0,112589,73673,1999573,6667,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10075,"N4",82,2022,96076,4,1300,470159,379201,21,1,1,0,0,1300,0,0,1300,0,0,0,0,1300,89639,-289562,1321,2000,11349,0,84727,0,0,0,0,0,0,0,0,0,"NA","NA","NA",2,2,1,0,1,2,3,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,107511,21,1321,58056,6437,115301,0,9893,73635,0,4825,0,6508,28954,0,0,769,1591,10768,60,0,29991,409,0,0,1851,0,0,13600,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10076,"P",85,2022,13410332,0,63867,3128689,2873548,177647,197,197,NA,3970573,6602906,2568466,0,63867,754409,565060,0,3215428,9818334,13410332,10536784,9995981,1988,0,0,13410332,0,0,0,99,46,53,92,22,70,"NA","NA","NA",0,0,6,2,4,70,127,197,0,0,0,0,0,0,46,53,0,0,0,0,0,0,10,41,24,57,0,0,0,0,0,0,0,0,0,0,2,4,48,57,10,41,24,57,0,0,3970573,754409,1296746,599213,0,0,177647,9995981,300091,0,616949,0,40468,104617,90293,172136,0,309710,357623,0,62621,35408,17255,45145,7876,381461,142191,8227,0,0,250236,0,36186,150195,1,3970573,0,0,754409,0,0,819406,122963,354377,384815,55229,159169,0,0,0,0,63867,0,177647,0,0,6170717,981874,2843390
10077,"P",85,2022,9192541,0,18175,1497753,1391714,120647,80,80,NA,333139,1872065,1520751,0,18175,72735,334565,0,929159,2801224,9192541,7800827,2921871,1993,0,0,9192541,0,0,0,3,2,1,70,36,34,"NA","NA","NA",0,0,2,1,1,41,39,80,0,0,0,0,0,0,2,1,0,0,0,0,21,23,13,10,3,1,0,0,0,0,0,0,2,3,0,0,1,1,24,25,13,10,3,1,12374,0,333139,72735,369720,152139,0,0,120647,3656847,9221,0,194027,0,16811,77223,0,165227,0,90397,0,124451,24134,19174,18559,127330,0,62232,107532,53373,0,116742,27243,1108,11342,251253,374,333139,0,0,72735,0,0,257053,72978,39689,103758,30970,17411,0,0,0,734976,18175,0,49725,45560,25362,2006268,592057,323546
10078,"P",85,2022,3089217,0,0,1144733,929499,0,6,6,NA,107665,107665,0,0,0,24730,0,0,42404,150069,3089217,2159718,150069,1999,0,0,3089217,0,0,0,6,3,3,0,0,0,"NA","NA","NA",0,0,0,0,0,3,3,6,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,107665,24730,12520,5154,0,0,0,150069,7553,0,0,0,60597,0,145324,25555,0,0,0,601091,0,0,15638,21556,13032,13032,0,0,0,0,0,0,0,241355,0,107665,0,0,24730,0,0,12520,0,0,5154,0,0,0,0,0,0,0,0,0,0,0,150069,0,0
10079,"P",85,2022,356633465,0,1015606,130838312,114816989,23043015,1918,1918,NA,80437847,123887574,42434121,0,1015606,17696325,9335506,0,64993828,188881402,347836037,233019048,211924417,1966,12619881,12454851,331558733,0,0,0,1144,580,564,591,306,285,"NA","NA","NA",0,0,91,51,40,977,941,1918,0,0,0,0,0,0,475,358,103,203,3,6,225,190,73,87,16,16,0,0,0,0,0,0,40,52,0,0,51,40,751,588,176,290,19,22,230624,0,80437847,17696325,26839270,11122727,0,0,23043015,223372071,30380956,8797428,26728342,0,1299868,4326942,1014179,5827271,0,5779189,4435324,144463,8555727,1075594,773429,1842730,785362,2109731,12521370,5241504,23752,0,133671,183657,437243,8312411,108169,58027340,21826778,583729,12766014,4801891,128420,19090119,7122494,626657,7911325,2951703,259699,0,0,0,11447654,1015606,0,23043015,0,0,155990533,51803294,4130590
10080,"P",85,2022,52652767,0,0,10723594,8979326,660425,630,630,NA,24953050,25322403,0,0,369353,5944752,0,0,13439700,38762103,52652767,43673441,39422528,1967,0,3574654,49078113,0,0,0,565,214,351,0,0,0,"NA","NA","NA",0,0,0,0,0,240,390,630,0,0,0,0,0,0,164,234,50,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,27,0,0,0,0,184,246,50,117,0,0,82986,0,24953050,5944752,6063664,2559734,0,0,660425,44949208,92620,0,913225,0,154831,1508897,0,724216,0,0,567001,985627,0,265359,208913,283631,321,394296,2355900,120415,0,0,3489,51528,210105,1878930,4290,17605408,7347642,0,4368764,1575988,0,3898252,2165412,0,1867802,691932,0,0,0,0,4398230,0,0,660425,0,0,28400651,11780974,0
10081,"P",85,2022,21116914,0,36491,12734374,12548055,151695,188,188,NA,1822925,4955952,3096536,0,36491,437502,1031735,0,2911183,7867135,21116914,8568859,8018830,1965,0,1354004,19762910,0,0,0,14,7,7,169,72,97,"NA","NA","NA",0,0,4,4,0,83,105,188,0,0,0,0,0,0,7,7,0,0,0,0,38,32,17,32,34,66,0,0,0,0,0,0,0,1,0,0,4,0,49,39,17,32,34,66,1286,0,1822925,437502,992312,449634,0,0,151695,8056536,668337,0,4667473,0,61497,51971,0,2099327,0,303748,253215,0,64530,85418,0,162143,74326,1429386,1804459,955106,0,0,25606,0,27832,0,0,1822925,0,0,437502,0,0,574601,122313,295398,259524,57033,133077,0,0,0,37706,36491,0,67815,0,83880,4522662,1020027,2476141
10082,"P",85,2022,8942659,0,12000,2628875,2425728,95522,79,79,NA,315600,1748148,1420548,0,12000,69569,312428,0,895958,2644106,8942659,6516931,2739628,1972,0,4108377,4834282,0,0,0,4,2,2,74,35,39,"NA","NA","NA",0,0,1,1,0,38,41,79,0,0,0,0,0,0,2,2,0,0,0,0,18,21,7,7,19,21,0,0,0,0,0,0,0,0,0,0,1,0,21,23,7,7,19,21,0,0,315600,69569,350460,163501,0,0,95522,2739628,306531,0,286367,0,26637,133489,24508,65851,0,120246,29174,0,84329,80329,24239,44422,1714,196250,398046,67486,0,0,25721,2629,540760,170066,81,315600,0,0,69569,0,0,167622,109587,73251,81019,49437,33045,0,0,0,0,12000,0,43438,51596,488,1304720,856301,578607
10083,"P",85,2022,149068008,0,454985,48576401,46885418,61996,1112,1112,NA,30702719,48933013,17775309,0,454985,6719672,3890348,0,29389336,78322349,149068008,102182590,78384345,1970,0,0,149068008,0,0,0,417,214,203,616,291,325,"NA","NA","NA",0,0,50,28,22,546,566,1112,0,0,0,0,0,0,34,32,175,166,9,9,202,226,39,43,99,111,0,0,0,0,0,0,4,7,9,9,28,22,264,280,214,209,108,120,26454,41424,30702719,6719672,14280250,4499066,0,0,61996,80510450,659022,0,9296683,0,377506,940450,0,18934581,0,702720,1432350,0,218600,527322,129059,1367300,1240939,2675312,5838150,57551,0,0,952696,0,298352,2920934,6874,7777746,22325014,599959,1702257,4886107,131308,4940955,7726778,1612517,1556673,2434361,508032,0,0,0,1813284,454985,312821,46742,0,15254,27443770,42132585,8807990
10084,"P",85,2022,77671329,90,152108,27211134,25883605,1170067,687,686,NA,1240535,28808547,27415904,0,152108,558240,5017352,0,13562256,42370803,77671329,51787724,43540870,1973,0,0,77671329,1,1,0,22,16,6,648,389,259,"NA","NA","NA",37,53,16,9,7,452,325,777,1,0,0,0,0,0,16,6,0,0,0,0,176,100,177,100,72,118,37,53,0,0,0,0,0,0,0,0,9,7,239,166,177,100,72,118,0,0,1240535,558240,5406143,2580521,0,3473142,1170067,43540870,2166668,0,7539897,0,237582,961625,0,2985034,0,1135466,119118,0,19330,434342,60931,479636,31859,182865,3934669,75106,0,1132453,1108434,8561,119721,994619,10076,1240535,0,0,558240,0,0,2209151,2646591,550401,1055149,1262942,262430,0,0,0,0,152108,0,962595,61405,146067,20312863,17358107,5869900
10085,"Q",86,2022,28583824,0,90000,7653807,7575258,291336,258,256,0,3819480,3909480,0,0,90000,1456735,0,0,2198795,6108275,28583824,21008566,6399611,1988,0,0,28583824,2,1,1,246,184,62,0,0,0,"NA","NA","NA",0,0,10,8,2,193,65,258,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3819480,1456735,585837,156223,0,0,291336,6399611,6320666,0,104159,0,0,66928,0,2664,0,213123,0,0,0,0,134691,8832,79818,0,155669,272131,0,8222,67458,81289,9635,71696,56826,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
