"idnoremp","Seccion21","Division","periodo","intio","pottcag","gppgpa","ocgtot","CONINTER","OTROSG","PEROCU","PEREMU","PMISION","SULPERM","SULSAL","SULTEMP","SULMISION","SULAPRENDIZ","PRESPERM","PRESTEMP","PRESMISION","PRESTA","REMU","PROBRU","VALAGRE","TOTG","idaio","imesetot","inoio","insertot","potpsfr","pompsfr","pohpsfr","potperm","pomperm","pohperm","pottcde","pomtcde","pohtcde","pottmoe","pomtmoe","pohtmoe","pomtcag","pohtcag","potpau","pompau","pohpau","pomtot","pohtot","pottot","pompsfr1","pohpsfr2","pompsfr3","pohpsfr4","pompsfr5","pohpsfr6","pomperm1","pohperm2","pomperm3","pohperm4","pomperm5","pohperm6","pomtcde1","pohtcde2","pomtcde3","pohtcde4","pomtcde5","pohtcde6","pomtcag1","pohtcag2","pomtcag3","pohtcag4","pomtcag5","pohtcag6","pomtdhc","pohtdhc","pomtmad","pohtmad","pompau1","pohpau2","pomtot1","pohtot2","pomtot3","pohtot4","pomtot5","pohtot6","ththca","thtmas","gppsi","gpper","gpppsp","gpppst","gsppt","gppcpo","gppano","gppavo","gpppta","gppgpn","gpptpot","ocgrps","gmesetot","gsptot","ocgrc","ocgid","occree","ocgoi","ocgpc","ocgog","ocgtg","ocgamc","ocgtgno","gouts","ocgsv","ocgee","ocgar","ocgca","ocgse","ocgsp","ocgco","ocgfa","ocgpp","ocgnr","ocggv","ocgct","ocggr","ocgup","ocgcl","ocgusi","ocgspe","ocgsgn","gppsied1","gppsied2","gppsied3","gppered1","gppered2","gppered3","gpppsp1","gpppsp2","gpppsp3","gpppsted1","gpppsted2","gpppsted3","gppcpoed1","gppcpoed2","gppcpoed3","gppanoed1","gppanoed2","gppanoed3","gppavoed1","gppavoed2","gppavoed3","gppdocen","gppgpaed1","gppmoni","gppgpned1","gppgpned2","gppgpned3","gpptpoted1","gpptpoted2","gpptpoted3","opcomex"
19727,"I1",55,2021,3024397,0,0,414507,347243,15377,14,11,0,246017,246017,0,0,0,54866,0,0,115527,361544,3024397,2677154,376921,2007,0,0,3024397,3,3,0,11,8,3,0,0,0,0,0,0,0,0,0,0,0,11,3,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,246017,54866,NA,NA,57528,12004,0,0,15377,385792,59444,0,18190,0,25000,NA,39541,0,NA,0,NA,NA,0,0,0,0,9571,5210,2680,6221,0,0,22886,0,0,9050,2019,8900,5003,192872,7920,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
19728,"I1",55,2021,1407089,0,0,1348000,1280291,11497,10,9,0,17046,106989,89943,0,0,3750,20213,0,47374,154363,1407089,126798,165860,2013,0,32451,1374638,1,0,1,1,1,0,8,5,3,0,0,0,0,0,0,0,0,6,4,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17046,3750,NA,NA,17126,6285,0,0,11497,165860,626162,0,10200,0,7648,NA,43557,10000,NA,22608,NA,NA,0,0,0,420000,0,0,15282,28120,6773,9700,57300,0,1750,0,4900,0,0,69000,15000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
19729,"I1",55,2021,2001321,0,7597,486641,405496,27000,21,21,0,369591,377188,0,0,7597,58041,0,0,164638,541826,2001321,1595825,568826,2015,0,28110,1973211,0,0,0,20,9,11,0,0,0,0,0,0,0,0,1,0,1,9,12,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,369591,58041,NA,NA,106872,33499,0,0,27000,602600,31726,0,19696,0,14028,NA,63541,0,NA,2113,NA,NA,0,0,0,0,5760,13713,40853,29101,0,17440,30903,0,0,0,423,0,8057,183015,26272,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1600000,NA,NA,NA
19730,"I1",55,2021,1192193,0,0,822148,811863,16592,12,10,0,0,107568,107568,0,0,0,30303,0,65766,173334,1192193,380330,189926,1985,0,9128,1183065,2,1,1,0,0,0,10,1,9,0,0,0,0,0,0,0,0,2,10,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,29489,5974,0,0,16592,189926,166644,0,12000,0,3889,NA,0,0,NA,104628,NA,NA,0,2463,0,0,7279,0,21939,23027,3085,0,369445,0,17353,0,2245,1205,3173,74074,9699,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
19731,"I1",55,2021,1916465,21,3634,1453843,1375753,21087,10,10,0,149714,165774,12426,0,3634,35931,2982,0,94460,260234,1916465,540712,281321,2004,0,933696,982769,0,0,0,8,5,3,1,1,0,0,0,0,12,9,1,0,1,18,13,31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,149714,35931,NA,NA,40483,15064,0,258060,21087,281321,427473,0,188141,1389,12190,NA,60843,0,NA,114788,NA,NA,0,105120,0,0,3800,9968,455,18804,6732,645,22407,1158,0,0,2750,8739,6056,192829,11496,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2796350,NA,NA,NA
19732,"I1",55,2021,2349685,0,0,1577283,1534726,223548,177,175,0,1907904,1907904,0,0,0,456060,0,0,929645,2837549,2349685,814959,3061097,2016,0,101639,2248046,2,1,1,175,100,75,0,0,0,0,0,0,0,0,0,0,0,101,76,177,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1907904,456060,NA,NA,391116,96240,0,0,223548,3074868,957905,0,42761,0,16357,NA,20805,0,NA,0,NA,NA,0,8428,0,12385,11666,16328,49156,22072,22862,61690,61597,4626,0,0,59464,1207,29015,85191,93768,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
19733,"Q",86,2021,1390432,0,0,1447001,1299296,1146,2,2,0,133519,133519,0,0,0,10572,0,0,39358,172877,1390432,91136,174023,2009,0,37245,1353187,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,133519,10572,NA,NA,22296,6490,0,0,1146,174023,953624,0,102982,0,2363,NA,6922,135969,NA,190334,NA,NA,0,0,0,58,0,4387,6454,5453,88,0,5465,0,0,14025,2594,0,0,16283,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,170000,NA,NA,NA
19734,"I1",55,2021,1389363,0,0,550973,496854,12252,10,9,0,51855,113462,61607,0,0,10371,11090,0,56634,170096,1389363,892509,182348,2004,0,72874,1316489,1,1,0,4,2,2,5,3,2,0,0,0,0,0,0,0,0,6,4,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,51855,10371,NA,NA,29500,5673,0,0,12252,182348,90536,0,0,64170,13909,NA,37004,0,NA,0,NA,NA,24765,5679,0,0,0,0,10367,22045,0,0,100685,0,0,0,313,14024,1636,131285,34555,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,182479,NA,NA,NA
19735,"Q",86,2021,77347862,0,42413,46294549,46103152,1865825,128,128,0,2715494,6166344,3408437,0,42413,353014,886194,0,2818787,8985131,77347862,31244710,10850956,1996,0,0,77347862,0,0,0,16,7,9,106,74,32,0,0,0,0,0,6,4,2,85,43,128,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2715494,353014,NA,NA,1041144,367435,171000,0,1865825,10850956,43844406,0,251809,0,0,NA,21936,149189,NA,232462,NA,NA,0,297049,45025,0,2636,384647,14573,58112,43162,53600,318650,27175,0,85114,67677,5491,32010,359416,410,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2432000,NA,NA,NA
19743,"P",85,2021,1384691,0,0,886274,747633,0,10,3,NA,54652,54652,0,0,0,9266,0,0,17934,72586,1384691,637058,72586,1984,0,0,1384691,7,3,4,1,1,0,0,0,0,NA,NA,NA,0,0,0,0,0,4,6,10,3,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,4,4,0,0,0,0,5072,0,NA,54652,9266,NA,NA,6570,2098,0,0,0,72806,0,0,443300,0,2077,NA,78917,54573,NA,20590,NA,NA,0,3637,0,195081,130,0,4261,16526,0,13209,28761,7074,0,432,5134,0,525,11319,728,NA,NA,NA,54652,0,0,9266,0,0,NA,NA,NA,6570,0,0,2098,0,0,0,0,0,220,0,0,0,0,0,72586,0,0,NA
19744,"I1",55,2021,2980390,2,0,1671949,1641784,17773,16,16,0,0,241452,237485,0,3967,0,54324,0,118219,359671,2980390,1338606,377444,2019,0,414901,2565489,0,0,0,0,0,0,15,9,6,0,0,0,2,0,0,0,0,11,7,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,44449,19446,0,64760,17773,377444,133996,0,329387,4312,0,NA,18960,0,NA,312996,NA,NA,0,96918,1510,0,1952,6109,54984,28044,4820,26035,89779,0,144360,6276,479,2958,9706,311388,22220,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
19745,"I1",55,2021,0,0,0,9582,5534,3531,5,4,0,0,51870,51870,0,0,0,9380,0,18924,70794,0,-5534,74325,2020,0,0,0,1,1,0,0,0,0,4,1,3,0,0,0,0,0,0,0,0,2,3,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,6754,2790,0,0,3531,74325,0,0,3600,0,3371,NA,0,657,NA,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1954,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
19746,"M1",71,2021,22575002,0,0,11564486,11561592,570981,358,358,0,6877515,6877515,0,0,0,1302106,0,0,2648845,9526360,22575002,11013410,10097341,2013,0,1545090,21029912,0,0,0,358,29,329,0,0,0,0,0,0,0,0,0,0,0,29,329,358,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6877515,1302106,NA,NA,1101503,245236,0,0,570981,10097341,10992750,0,340446,2924,471,NA,146,0,NA,92833,NA,NA,0,392,74997,0,1292,4442,2499,4446,41,0,3754,4881,0,0,7170,242,1161,29599,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
19747,"J3",61,2021,63291843,0,53044,25506340,23607893,1204616,1330,1330,0,794822,22811627,21963761,0,53044,190162,5248259,0,10299585,33111212,63291843,39683950,34315828,2017,0,368220,62923623,0,0,0,36,11,25,1289,114,1175,0,0,0,0,0,5,5,0,130,1200,1330,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,794822,190162,NA,NA,3920991,940173,0,0,1204616,34315828,18656785,0,299722,0,571311,NA,1281204,0,NA,48259,NA,NA,104092,20930,917607,962716,0,80109,39103,501855,422097,0,653134,27266,0,12000,64386,15045,650643,178076,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
19748,"J4",62,2021,23198790,3,31265,62521310,61664521,63694,166,166,0,5848050,5879315,0,0,31265,1333693,0,0,2744163,8623478,23198790,-38465731,8687172,2013,0,0,23198790,0,0,0,163,80,83,0,0,0,0,0,0,2,1,3,1,2,83,86,169,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5848050,1333693,NA,NA,905022,283407,222041,125100,63694,8687172,57474358,0,389216,0,210205,NA,577094,32360,NA,233403,NA,NA,0,0,0,61661,19375,196291,1424,52718,72922,3018859,17763,14198,19460,0,668,0,0,4235,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
19749,"I1",55,2021,1238234,0,11736,635424,515011,0,25,23,0,0,339184,327448,0,11736,0,72438,0,125769,464953,1238234,723223,464953,2018,0,1026965,211269,2,2,0,0,0,0,22,10,12,0,0,0,0,0,1,1,0,13,12,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,41431,11900,0,0,0,464953,25401,0,34471,0,13376,NA,102440,0,NA,0,NA,NA,0,0,0,0,0,0,11290,14969,700,7920,322832,0,0,0,326,0,4527,82772,14400,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
19750,"R",93,2021,5133730,0,10902,1406637,1346638,1319854,63,63,0,1433704,1444606,0,0,10902,263181,0,0,587856,2032462,5133730,3787092,3352316,2012,0,0,5133730,0,0,0,62,1,61,0,0,0,0,0,0,0,0,1,0,1,1,62,63,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1433704,263181,NA,NA,246040,78635,0,0,1319854,3352316,0,0,111592,0,47431,NA,93,0,NA,283215,NA,NA,0,147254,0,152034,68299,5858,1523,5893,8369,15689,18790,504855,0,0,20733,8652,0,6323,34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
19751,"N5",82,2021,10726870,0,0,816476,809534,486132,250,250,0,5219430,5219430,0,0,0,1199530,0,0,2324080,7543510,10726870,9917336,8029642,2018,0,0,10726870,0,0,0,250,125,125,0,0,0,0,0,0,0,0,0,0,0,125,125,250,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5219430,1199530,NA,NA,856800,267750,0,0,486132,8029642,0,0,122228,0,0,NA,0,0,NA,0,NA,NA,0,20717,0,253228,0,6604,14127,67569,52074,0,54993,0,0,0,18751,280,5405,200500,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
19752,"Q",86,2021,29626419,1,7977,28729671,28497868,16794,234,15,0,307532,340950,25441,0,7977,72639,6201,0,185099,526049,29626419,1128551,542843,2011,0,0,29626419,219,75,144,12,6,6,2,1,1,0,0,0,1,0,1,0,1,83,152,235,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,307532,72639,NA,NA,75875,30384,0,20835,16794,542843,28218706,0,72336,0,127251,NA,298,102375,NA,0,NA,NA,0,9378,0,0,1803,106303,2480,19331,788,86,17688,841,0,6638,7983,15,6794,7742,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
19753,"Q",86,2021,31967280,210,0,37809808,34377278,3279,4,4,0,129039,129039,0,0,0,28520,0,0,59218,188257,31967280,-2409998,191536,2011,0,0,31967280,0,0,0,4,3,1,0,0,0,0,0,0,96,114,0,0,0,99,115,214,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,129039,28520,NA,NA,26041,5177,0,6871653,3279,192056,20342248,0,4181121,0,14919,NA,160081,3227406,NA,180847,NA,NA,0,194198,58987,187200,22670,123135,76778,105121,18782,107612,1158214,64098,40538,133957,8739,156511,0,345139,29854,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
19754,"Q",86,2021,16427233,76,0,15836497,15830376,3161407,0,0,0,0,0,0,0,0,0,0,0,0,0,16427233,596857,3161407,2010,0,0,16427233,0,0,0,0,0,0,0,0,0,0,0,0,55,21,0,0,0,55,21,76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,0,0,0,3161408,3161407,3161407,11944597,0,284810,0,801,NA,880,0,NA,0,NA,NA,0,0,0,148510,0,0,0,4133,12526,0,50674,0,0,0,215385,0,12773,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
19755,"Q",86,2021,5574097,0,0,4276065,2536760,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5574097,3037337,0,2016,0,1140554,4433543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,0,0,0,0,0,0,2097073,0,66010,0,7361,NA,8960,1719209,NA,271246,NA,NA,0,6566,0,1920,0,4628,1143,5806,54795,0,11535,833,0,0,2404,0,0,16576,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
19756,"Q",86,2021,5817406,0,3876,2244295,2106190,24704,31,31,0,898534,1021920,119510,0,3876,142525,25892,0,336622,1358542,5817406,3711216,1383246,2010,0,0,5817406,0,0,0,23,17,6,7,6,1,0,0,0,0,0,1,1,0,24,7,31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,898534,142525,NA,NA,121102,47103,0,0,24704,1383246,1604180,0,97098,0,64938,NA,24094,44983,NA,1440,NA,NA,0,2325,140427,3705,0,32622,11412,22048,5819,2222,83638,14264,0,4816,5207,12249,4260,62192,356,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
19757,"Q",86,2021,18102584,0,4543,14561514,14522187,26614,20,20,0,0,399539,394996,0,4543,0,87872,0,191782,591321,18102584,3580397,617935,2009,0,0,18102584,0,0,0,0,0,0,20,12,8,0,0,0,0,0,0,0,0,12,8,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,66355,37555,0,0,26614,617935,10628875,0,2489145,0,0,NA,25144,0,NA,0,NA,NA,0,0,0,0,0,55625,43404,93702,50266,0,651141,51369,0,53287,23477,85369,90156,215277,5277,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
19758,"Q",86,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
19759,"Q",86,2021,14273855,261,14514,12394744,11536500,7363,22,22,0,737039,751553,0,0,14514,165453,0,0,319038,1070591,14273855,2737355,1077954,2010,0,0,14273855,0,0,0,20,20,0,0,0,0,0,0,0,227,34,2,0,2,247,36,283,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,737039,165453,NA,NA,120733,32852,0,3651771,7363,1077954,6050259,0,563330,0,0,NA,845404,0,NA,452724,NA,NA,0,0,0,141029,1656,14049,4144,409064,7191,10588,24537,82361,0,83570,20322,10099,1120,21526,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
19760,"Q",86,2021,4063830,0,6750,3097696,3052189,0,65,65,0,843788,850538,0,0,6750,192667,0,0,403351,1253889,4063830,1011641,1253889,2013,0,9315,4054515,0,0,0,64,51,13,0,0,0,0,0,0,0,0,1,1,0,52,13,65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,843788,192667,NA,NA,184395,43800,0,0,0,1271400,787611,0,152493,0,0,NA,24173,0,NA,946028,NA,NA,0,15814,0,5541,0,20978,12456,14483,18870,0,7310,14988,0,1606,417974,5367,605824,45156,1024,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
19761,"Q",86,2021,12102848,0,51243,8584082,8530231,0,116,116,0,732465,2056312,1272604,0,51243,156213,397074,0,1220792,3277104,12102848,3572617,3277104,2013,0,38968,12063880,0,0,0,17,11,6,86,47,39,0,0,0,0,0,13,8,5,66,50,116,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,732465,156213,NA,NA,556672,110833,0,0,0,3277104,6923012,0,342298,0,0,NA,41074,0,NA,0,NA,NA,0,14642,0,615248,0,0,45912,49804,26126,1294,25249,0,0,13743,34281,0,248466,202724,209,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
19762,"Q",86,2021,5344185,0,0,5193126,5120708,30877,19,13,0,183351,183351,0,0,0,45020,0,0,82852,266203,5344185,223477,297080,2007,0,354962,4989223,6,0,6,13,12,1,0,0,0,0,0,0,0,0,0,0,0,12,7,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,183351,45020,NA,NA,30422,7410,0,0,30877,297080,1104868,0,3132046,0,32507,NA,26309,4675,NA,75396,NA,NA,0,26351,0,63062,1656,18640,3493,15259,202317,4465,103855,2416,0,60,29060,50,314770,31871,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
