"";"idnoremp";"Seccion20";"Division";"periodo";"intio";"pottcag";"gppgpa";"ocgtot";"CONINTER";"OTROSG";"PEROCU";"PEREMU";"PMISION";"SULPERM";"SULSAL";"SULTEMP";"SULMISION";"SULAPRENDIZ";"PRESPERM";"PRESTEMP";"PRESMISION";"PRESTA";"REMU";"PROBRU";"VALAGRE";"TOTG";"idaio";"imesetot";"inoio";"insertot";"potpsfr";"pompsfr";"pohpsfr";"potperm";"pomperm";"pohperm";"pottcde";"pomtcde";"pohtcde";"pottmoe";"pomtmoe";"pohtmoe";"pomtcag";"pohtcag";"potpau";"pompau";"pohpau";"pomtot";"pohtot";"pottot";"pompsfr1";"pohpsfr2";"pompsfr3";"pohpsfr4";"pompsfr5";"pohpsfr6";"pomperm1";"pohperm2";"pomperm3";"pohperm4";"pomperm5";"pohperm6";"pomtcde1";"pohtcde2";"pomtcde3";"pohtcde4";"pomtcde5";"pohtcde6";"pomtcag1";"pohtcag2";"pomtcag3";"pohtcag4";"pomtcag5";"pohtcag6";"pomtdhc";"pohtdhc";"pomtmad";"pohtmad";"pompau1";"pohpau2";"pomtot1";"pohtot2";"pomtot3";"pohtot4";"pomtot5";"pohtot6";"ththca";"thtmas";"gppsi";"gpper";"gpppsp";"gpppst";"gsppt";"gppcpo";"gppano";"gppavo";"gpppta";"gppgpn";"gpptpot";"ocgrps";"gmesetot";"gsptot";"ocgrc";"ocgid";"occree";"ocgoi";"ocgpc";"ocgog";"ocgtg";"ocgamc";"ocgtgno";"gouts";"ocgsv";"ocgee";"ocgar";"ocgca";"ocgse";"ocgsp";"ocgco";"ocgfa";"ocgpp";"ocgnr";"ocggv";"ocgct";"ocggr";"ocgup";"ocgcl";"ocgusi";"ocgspe";"ocgsgn";"gppsied1";"gppsied2";"gppsied3";"gppered1";"gppered2";"gppered3";"gpppsp1";"gpppsp2";"gpppsp3";"gpppsted1";"gpppsted2";"gpppsted3";"gppcpoed1";"gppcpoed2";"gppcpoed3";"gppanoed1";"gppanoed2";"gppanoed3";"gppavoed1";"gppavoed2";"gppavoed3";"gppdocen";"gppgpaed1";"gppmoni";"gppgpned1";"gppgpned2";"gppgpned3";"gpptpoted1";"gpptpoted2";"gpptpoted3";"opcomex"
"5476";17861;"I2";56;2020;9289600;2;19502;91395715;5668826;61634;77;77;0;1096766;1116268;0;0;19502;257216;0;0;464834;1581102;8530700;2861874;1642736;2011;675000;924000;7690600;0;0;0;75;36;39;0;0;0;0;0;0;1;1;2;0;2;37;42;79; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;1096766;257216;0;0;158738;48880;0;29257;61634;1642736;3108038;758900;67616;491814;74344745;0;10603324;0;0;241457;0;0;0;22947;0;535514;34652;17466;8195;160052;138880;70715;340035;745;104513;30311;11216;15411;49972;140011;69929; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;4
"5477";18450;"LN1";68;2020;29667700;0;12033;11060888;8915382;19593;6;6;0;615825;627858;0;0;12033;153272;0;0;337356;965214;29667700;20752318;984807;2010;0;1771833;27895867;0;0;0;5;3;2;0;0;0;0;0;0;0;0;1;1;0;4;2;6; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;615825;153272;0;0;100874;36711;46499;0;19593;984807;0;0;1305886;0;359581;0;1519864;189197;0;16834;0;0;0;1211670;0;0;28752;249598;197906;134132;692;1129583;1497792;5512;0;7955;2010;0;0;3203924;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;4
"5478";18451;"Q";86;2020;409752960;13;140694;383608480;379939053;2385274;414;414;0;8893982;9694253;659577;0;140694;2329387;122144;0;4308533;14002786;409752960;29813907;16388060;2009;0;0;409752960;0;0;0;369;287;82;28;22;6;0;0;0;11;2;17;14;3;334;93;427; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;8893982;2329387;0;0;1525127;331875;0;292160;2385274;16388060;369305698;0;4655422;0;43920;0;1582650;1993051;0;964719;0;0;754967;94324;9029;2068988;2221;15689;19361;204701;394812;28945;735930;107462;0;0;40242;1804;145840;146492;53; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;4
"5479";18452;"Q";86;2020;162658344;0;288471;137613335;130966653;758518;1001;1001;0;0;22665709;22377238;0;288471;0;4872789;0;11108474;33774183;162658344;31691691;34532701;2010;0;0;162658344;0;0;0;0;0;0;959;721;238;0;0;0;0;0;42;32;10;753;248;1001; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;0;0;0;5192513;1009890;33282;0;758518;34532701;126632578;0;1387912;502;2437;0;660817;5954394;0;4755;0;0;71300;30440;112253;54973;89250;107787;142571;287089;17124;47016;470580;21050;0;100048;201199;51308;155637;994413;15902; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;4
"5480";18453;"N3";78;2020;12844237;0;0;243254;147123;223669;521;521;510;201798;7409711;0;7207913;0;36228;0;1350464;2782101;10191812;12844237;12697114;10415481;2010;0;67280;12776957;0;0;0;11;7;4;0;0;0;510;245;265;0;0;0;0;0;252;269;521; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;201798;36228;0;0;1094929;300480;0;0;447337;10639149;0;0;17960;0;4102;0;58390;32334;0;8243;0;0;0;0;10268;11616;0;14323;0;8489;115;50;27377;0;3371;15639;2326;6547;22104;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;4
"5481";18454;"H1";52;2020;1947528;0;0;851857;819306;16362;36;36;0;624093;628482;0;0;4389;142119;0;0;287303;915785;1947528;1128222;932147;2012;0;0;1947528;0;0;0;35;6;29;0;0;0;0;0;0;0;0;0;0;0;6;30;36; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;624093;142119;0;0;112732;32452;0;0;16362;932147;0;0;19028;0;20550;0;3917;0;0;23730;0;0;0;25815;184950;17803;0;15801;1257;11720;894;0;95030;36276;166133;0;667;198900;25370;4015;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;4
"5482";18455;"J3";61;2020;20081564;133;76018;6144506;5697519;728988;218;218;0;3877343;3953361;0;0;76018;963557;0;0;1857256;5810617;19964767;14267248;6539605;1990;158434;90289;19832841;0;0;0;209;68;141;0;0;0;0;0;0;69;64;9;4;5;141;210;351; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;3877343;963557;0;0;711454;182245;0;2208109;728988;6539605;0;116797;412430;15105;179581;0;72620;49414;0;123092;0;0;232944;11429;291910;580920;141290;19423;18047;166217;50730;26141;105268;91377;952609;17705;15710;41428;138390;65820;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;4
"5483";18457;"I2";56;2020;4476944;0;0;1389176;1354426;0;103;103;0;0;1235562;1235562;0;0;0;135863;0;364997;1600559;4476944;3122518;1600559;2006;0;0;4476944;0;0;0;0;0;0;103;96;7;0;0;0;0;0;0;0;0;96;7;103; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;0;0;0;168477;60657;0;0;0;1600559;1087134;0;93165;0;0;0;32991;0;0;12925;0;0;0;13891;0;50826;0;0;6093;13256;0;0;4002;0;0;0;19046;8080;35595;12172;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2
"5484";18458;"R";92;2020;2750317;0;19458;1541276;1520538;0;81;81;0;614018;633476;0;0;19458;162343;0;0;285360;918836;2750317;1229779;918836;2010;0;0;2750317;0;0;0;79;63;16;0;0;0;0;0;0;0;0;2;0;2;63;18;81; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;614018;162343;0;0;99119;23898;0;0;0;918836;819495;0;37890;3875;272;0;13808;0;0;23191;0;0;0;15700;0;235006;52170;16;10574;23827;1380;13065;66108;1809;0;0;10956;0;3334;208801;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;4
"5485";18459;"N3";78;2020;11759170;0;0;450400;351591;0;356;356;350;119700;9816300;0;9696600;0;23878;0;1834424;3351186;13167486;11759170;11407579;13167486;2012;0;0;11759170;0;0;0;6;5;1;0;0;0;350;196;154;0;0;0;0;0;201;155;356; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;119700;23878;0;0;1254023;238861;0;0;0;13167486;0;0;73500;0;0;0;96000;0;0;0;0;0;0;0;0;8400;0;29500;0;19400;68500;3300;0;22600;0;19500;17500;24300;66000;0;1900; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;4
"5486";18460;"N3";78;2020;12529359;0;0;382097;298973;94981;428;428;423;122385;8082802;0;7960417;0;27143;0;1773563;3096358;11179160;12529359;12230386;11274141;2015;0;0;12529359;0;0;0;5;5;0;0;0;0;423;339;84;0;0;0;0;0;344;84;428; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;122385;27143;0;0;1011250;284402;0;0;189961;11369121;0;0;104482;0;23809;0;57350;0;0;8057;0;0;0;1027;0;10445;0;13954;403;7692;385;5740;5003;3589;0;0;2830;0;136102;1229;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;4
"5487";19056;"LN1";68;2020;6334565;0;7902;1623890;1103657;16598;17;17;0;363066;370968;0;0;7902;88703;0;0;166036;537004;6334565;5230908;553602;2010;0;556197;5778368;0;0;0;16;6;10;0;0;0;0;0;0;0;0;1;0;1;6;11;17; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;363066;88703;0;0;63421;13912;0;0;16598;553602;255022;0;239687;0;25643;0;217563;270887;0;23405;0;0;1094;0;24545;2495;9159;63487;1006;11212;13673;55720;339639;24044;21000;3151;9630;1703;1431;8694;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;4
"5488";19057;"LN1";68;2020;7837102;0;0;6817084;806140;5660;15;15;0;425917;425917;0;0;0;93499;0;0;182689;608606;1975258;1169118;614266;2001;7412509;0;424593;0;0;0;15;4;11;0;0;0;0;0;0;0;0;0;0;0;4;11;15; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;425917;93499;0;0;69290;18724;1176;0;5660;614266;483358;5861844;49211;0;30825;0;115512;0;0;32234;0;0;0;0;0;18630;64911;11868;0;11474;444;23509;29714;49;66274;4183;2707;10337;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;4
"5489";19058;"Q";86;2020;8142843;0;16707;6312071;6170641;67027;36;36;0;555935;727447;154805;0;16707;139634;34843;0;323159;1050606;8142843;1972202;1117633;1997;0;0;8142843;0;0;0;23;21;2;11;9;2;0;0;0;0;0;2;1;1;31;5;36; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;555935;139634;0;0;118962;29720;0;0;67027;1117633;5665314;0;80722;0;133;0;4953;132055;0;220568;0;0;0;7442;0;84105;0;2778;1244;46755;554;1107;12579;8302;0;500;26278;5313;3942;7427;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;4
"5490";19059;"Q";86;2020;6816201;0;14164;4904059;4404281;78536;43;43;0;231653;812401;566584;0;14164;51050;128607;0;329181;1141582;6344652;1940371;1220118;1998;478117;0;6338084;0;0;0;4;2;2;37;29;8;0;0;0;0;0;2;2;0;33;10;43; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;231653;51050;0;0;112194;37330;0;0;78536;1220118;3673220;471549;247474;0;0;0;23344;0;0;52086;0;0;0;0;19010;133055;4704;45081;2686;39999;0;36275;81688;848;0;10900;28554;2355;3696;27535;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;4
"5491";19060;"R";92;2020;7391848;83;14806;5882712;5838564;59843;56;56;0;0;1160214;1145408;0;14806;0;250506;0;520218;1680432;7391848;1553284;1740275;1999;0;0;7391848;0;0;0;0;0;0;54;4;50;0;0;0;32;51;2;1;1;37;102;139; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;0;0;0;215234;54478;0;1860786;59843;1740275;1831673;0;87557;0;863;0;22492;0;0;9290;0;0;0;0;0;814466;93829;72464;25849;13928;29205;341;103309;21138;86866;0;9026;15944;0;781036;2650; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;4
"5492";19656;"R";93;2020;6913788;0;0;1709355;1673786;405404;64;64;0;377185;1186111;808926;0;0;128246;197708;0;1187018;2373129;6913788;5240002;2778533;1944;0;31421;6882367;0;0;0;27;5;22;37;0;37;0;0;0;0;0;0;0;0;5;59;64; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;377185;128246;0;0;670232;190832;0;0;405404;2778533;0;0;532787;298;0;0;24047;0;0;0;0;0;0;26639;0;153422;37389;27359;0;5010;69838;291998;33603;342990;17280;4341;3875;15362;123117;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;3
"5493";19657;"I1";55;2020;1518894;0;0;664380;613051;0;25;25;0;0;388432;379527;0;8905;0;94482;0;154112;542544;1518894;905843;542544;2018;0;1037798;481096;0;0;0;0;0;0;24;13;11;0;0;0;0;0;0;0;0;14;11;25; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;0;0;0;44444;15186;0;0;0;542544;178464;0;8342;2473;4239;0;42809;0;0;0;0;0;0;0;105500;6362;17085;13131;2704;21047;2413;26936;120074;2798;0;3729;487;2835;7631;75774;19547; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2
"5494";19658;"I1";55;2020;537601;0;0;288790;275991;119207;16;16;0;68939;232862;155497;0;8426;18561;48464;0;115336;348198;537601;261610;467405;2009;0;18619;518982;0;0;0;4;2;2;10;8;2;0;0;0;0;0;0;0;0;10;6;16; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;68939;18561;0;0;36874;11437;0;0;119207;467405;37953;0;83518;0;7097;0;4141;0;0;0;0;0;0;3519;0;0;2300;11306;4186;50397;4258;1050;16358;0;13606;0;5868;2238;2592;13371;25032; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;4
"5495";19659;"Q";86;2020;22884559;0;21264;19258736;17798399;55149;69;63;0;1013077;1034341;0;0;21264;223465;0;0;420994;1455335;22884559;5086160;1510484;1991;0;0;22884559;6;2;4;61;48;13;0;0;0;0;0;0;0;0;2;2;0;52;17;69; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;1013077;223465;0;0;152412;45117;0;0;55149;1510484;17005369;0;50574;0;79090;0;1373747;0;0;6317;0;0;0;55395;0;330443;6985;40315;3424;38562;5015;17261;89056;32556;0;652;26969;378;16890;79738;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;4
"5496";20149;"Q";86;2020;25717099;0;4243;20874089;13202718;860204;251;251;0;1947254;4461273;2509776;0;4243;493222;562434;0;2481760;6943033;25717099;12514381;7803237;2003;0;0;25717099;0;0;0;102;71;31;148;119;29;0;0;0;0;0;1;1;0;191;60;251; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;1947254;493222;0;0;1012782;413322;0;0;860204;7803237;8875546;0;665480;0;1423;0;36462;7596499;0;171544;0;0;0;57714;97563;2138101;1001;65598;34700;205861;118137;6736;557278;78795;0;0;30586;1412;0;133640;13; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;4
"5497";20150;"I2";56;2020;4017470;0;0;1586083;1561428;0;145;145;0;0;1562530;1562530;0;0;0;289161;0;796674;2359204;4017470;2456042;2359204;2020;0;0;4017470;0;0;0;0;0;0;145;145;0;0;0;0;0;0;0;0;0;145;0;145; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;0;0;0;356006;151507;0;0;0;2359204;1297259;0;6148;0;0;0;22049;0;0;28914;0;0;0;0;0;0;0;33075;0;0;37931;0;0;0;0;0;104204;0;56503;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2
"5498";20151;"I2";56;2020;5042634;0;0;2168561;2141417;0;167;167;0;0;1808639;1808639;0;0;0;344729;0;912419;2721058;5042634;2901217;2721058;2020;0;0;5042634;0;0;0;0;0;0;167;165;2;0;0;0;0;0;0;0;0;165;2;167; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;0;0;0;397190;170500;0;0;0;2721058;1745301;0;19165;0;0;0;23336;0;0;0;0;0;0;0;0;0;0;61341;0;0;62427;0;0;0;0;0;189214;0;67777;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2
"5499";14524;"I1";55;2020;1348604;0;0;376940;355607;82303;25;25;0;0;329816;329816;0;0;0;77108;0;155934;485750;1348604;992997;568053;2001;0;51749;1296855;0;0;0;0;0;0;23;13;10;0;0;0;0;0;2;1;1;14;11;25; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;0;0;0;64852;13974;0;0;82303;568053;11791;0;5430;0;733;0;11737;5445;0;120679;0;0;0;0;0;0;7369;37532;18026;17389;304;0;7933;53;0;0;1320;2618;3657;112219;12705; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;4
"5500";14525;"I1";55;2020;13869236;172;0;10124284;9744951;63944;15;15;0;259863;259863;0;0;0;60424;0;0;139138;399001;13789303;4044352;462945;2003;71961;5047362;8749913;0;0;0;15;8;7;0;0;0;0;0;0;104;68;0;0;0;112;75;187; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;259863;60424;0;0;71755;27318;0;2994939;63944;483304;1890919;79933;363894;980;83364;0;170640;0;0;1257747;0;0;0;24355;0;0;45124;62930;23891;31041;59494;146004;1956226;27867;207716;8750;38974;12183;75752;362322;199239; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;4
"5501";14526;"I1";55;2020;4614068;5;0;3013850;2738646;145685;105;105;0;123076;1286428;1152816;0;10536;27888;261218;0;528757;1815185;4614068;1875422;1960870;2007;0;2711986;1902082;0;0;0;10;4;6;94;52;42;0;0;0;3;2;0;0;0;60;50;110; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;123076;27888;0;0;233741;5910;0;69628;145685;1960870;980982;0;50574;9809;9019;0;226528;23216;0;0;0;0;0;247165;28859;395751;0;43785;40670;30993;2400;0;280493;99;2151;5353;15049;9648;302815;172088;66775; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;4
"5502";14528;"N3";81;2020;11833520;0;0;790767;738015;60992;602;601;0;192000;6438420;6246420;0;0;41906;1363644;0;2988130;9426550;11833520;11095505;9487542;1995;0;0;11833520;1;1;0;8;5;3;593;355;238;0;0;0;0;0;0;0;0;361;241;602; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;192000;41906;0;0;1249856;332724;0;0;60992;9487542;0;0;30000;0;12000;0;33600;0;0;0;0;0;0;108391;38400;0;0;96000;3480;28200;9600;36000;16500;12000;0;1e+05;1200;12000;250972;2424;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;4
"5503";14529;"N3";80;2020;6934937;0;0;473865;423458;189493;331;331;0;4644083;4644083;0;0;0;611337;0;0;1353275;5997358;6934937;6511479;6186851;2014;0;46875;6888062;0;0;0;331;8;323;0;0;0;0;0;0;0;0;0;0;0;8;323;331; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;4644083;611337;0;0;592448;149490;0;0;378986;6376344;53826;0;93490;0;6343;0;41275;0;0;67026;0;0;0;1139;0;49407;11223;5145;3262;20959;2020;1136;16882;1337;3004;13657;7296;2718;65770;6711;239; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;4
"5504";14531;"N3";80;2020;13746836;0;0;1798860;1679739;280130;336;336;0;79145;7141304;7062159;0;0;17373;1550230;0;3012831;10154135;13746836;12067097;10434265;1977;0;0;13746836;0;0;0;6;3;3;330;50;280;0;0;0;0;0;0;0;0;53;283;336; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;79145;17373;0;0;1132282;312946;0;0;560260;10714395;8577;0;828573;0;638;0;109972;0;0;0;0;0;0;0;40787;116842;19232;31289;7447;146991;35141;0;108278;19707;0;0;17861;18192;280813;7697;823; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;4
"5505";14532;"N3";80;2020;20328025;0;20838;2313685;1418641;0;736;736;0;234880;8603202;8347484;0;20838;49360;1968539;0;3861169;12464371;20328025;18909384;12464371;1980;0;0;20328025;0;0;0;1;0;1;733;57;676;0;0;0;0;0;2;2;0;59;677;736; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;234880;49360;0;0;1479672;363598;0;0;0;12464371;0;0;550227;0;679;0;885593;0;0;0;0;0;0;0;116285;89113;72635;52267;4169;17553;12433;5069;213485;2315;1800;6101;27013;52784;180828;23157;179; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;4
"5506";14533;"P";85;2020;15667391;0;88690;2852022;2701761;136298;173;173; ;2333802;5401833;2979341;0;88690;483381;652965;0;2766999;8168832;15667391;12965630;8305130;2001;0;295104;15372287;0;0;0;51;34;17;107;76;31; ; ; ;0;0;8;6;2;119;54;173;0;0;0;0;0;0;32;13;2;4;0;0;41;9;19;11;32;22;0;0;0;0;0;0;3;4;0;0;6;2;79;24;21;15;32;22;17911;0;0;2333802;483381;0;0;1149676;480977;0;0;136298;8986830;125158;0;692554;0;52536;0;78694;0;0;459663;0;0;0;0;0;886773;169865;60613;11783;127636;7708;0;65786;28776;3399;9298;12590;0;13292;45839;59;0;0;0;2096242;237560;0;432691;50690;0;0;0;0;733651;192569;223456;302080;83270;95627;0;0;0;681700;88690;0;58842;77456;0;5248556;1457854;1598720;4
"5507";14534;"P";85;2020;17991745;0;95087;2660724;2384190;90487;228;228; ;3565059;10076528;6416382;0;95087;640501;1790025;0;4489012;14565540;17991745;15607555;14656027;1971;0;9530;17982215;0;0;0;108;74;34;95;51;44; ; ; ;0;0;14;9;5;138;90;228;0;0;0;0;0;0;57;24;16;10;1;0;16;11;29;23;11;20;0;0;0;0;0;0;4;7;0;0;9;5;82;40;45;33;12;20;26519;0;0;3565059;640501;0;0;1309054;749432;0;0;90487;16292869;258487;0;120942;0;64293;0;166849;25142;0;351001;0;0;0;249767;0;4263;101013;59379;15972;146982;4050;180113;600399;111651;0;0;37467;3689;31250;128015;0;0;0;0;2349219;1194698;21142;431654;205444;3403;0;0;0;586474;613971;108609;337619;340435;71378;0;0;0;1636842;95087;0;55797;30304;4386;7496173;6225795;934059;4
"5508";14535;"P";85;2020;5745263;0;18053;3586698;3487881;0;130;130; ;250511;2927741;2659177;0;18053;54159;565925;0;1037995;3965736;5745263;2257382;3965736;2020;0;101038;5644225;0;0;0;3;2;1;120;45;75; ; ; ;0;0;6;3;3;50;80;130;0;0;0;0;0;0;2;1;0;0;0;0;26;35;16;34;6;12;0;0;0;0;0;0;0;1;0;0;3;3;31;39;16;34;6;12;2352;0;0;250511;54159;0;0;159684;258227;0;0;0;4045598;2842532;0;76812;0;23129;0;15548;54397;0;21266;0;0;0;334;0;81758;56193;45288;13603;88009;495;161103;30233;4113;0;456;11072;443;8581;51333;0;0;0;0;250511;0;0;54159;0;0;0;0;0;69184;73038;17462;147880;88794;21553;0;0;0;79862;18053;0;0;0;0;2278860;1357905;328971;4
