"idnoremp","Seccion23","Division","periodo","intio","pottcag","gppgpa","ocgtot","CONINTER","OTROSG","PEROCU","PEREMU","PMISION","SULPERM","SULSAL","SULTEMP","SULMISION","SULAPRENDIZ","PRESPERM","PRESTEMP","PRESMISION","PRESTA","REMU","PROBRU","VALAGRE","TOTG","idaio","imesetot","inoio","insertot","potpsfr","pompsfr","pohpsfr","potperm","pomperm","pohperm","pottcde","pomtcde","pohtcde","pottmoe","pomtmoe","pohtmoe","pomtcag","pohtcag","potpau","pompau","pohpau","pomtot","pohtot","pottot","pompsfr1","pohpsfr2","pompsfr3","pohpsfr4","pompsfr5","pohpsfr6","pomperm1","pohperm2","pomperm3","pohperm4","pomperm5","pohperm6","pomtcde1","pohtcde2","pomtcde3","pohtcde4","pomtcde5","pohtcde6","pomtcag1","pohtcag2","pomtcag3","pohtcag4","pomtcag5","pohtcag6","pomtdhc","pohtdhc","pomtmad","pohtmad","pompau1","pohpau2","pomtot1","pohtot2","pomtot3","pohtot4","pomtot5","pohtot6","ththca","thtmas","gpper","gpppsp","gppcpo","gppano","gppavo","gpppta","gppgpn","gpptpot","ocgrps","gmesetot","gsptot","ocgrc","ocgid","ocgoi","ocgpc","ocgtg","gouts","ocgsv","ocgee","ocgar","ocgca","ocgse","ocgsp","ocgco","ocgfa","ocgpp","ocgnr","ocggv","ocgct","ocggr","ocgup","ocgcl","ocgusi","ocgspe","ocgsgn","gppered1","gppered2","gppered3","gpppsp1","gpppsp2","gpppsp3","gppcpoed1","gppcpoed2","gppcpoed3","gppanoed1","gppanoed2","gppanoed3","gppavoed1","gppavoed2","gppavoed3","gppdocen","gppgpaed1","gppmoni","gppgpned1","gppgpned2","gppgpned3","gpptpoted1","gpptpoted2","gpptpoted3"
10049,"N3",78,2023,33837252,0,0,4495603,4324310,1413102,1208,1208,1191,252158,17778303,0,17526145,0,59309,0,3988816,7647545,25425848,33837252,29512942,26838950,1999,0,0,33837252,0,0,0,17,9,8,0,0,0,1191,535,656,0,0,0,0,0,544,664,1208,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,252158,59309,2862058,737362,0,0,2826203,28252051,3594091,0,421760,0,35012,0,133165,71214,0,0,0,108183,1828,38935,0,9051,0,5680,4905,0,0,0,3189,0,68590,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10050,"N3",78,2023,118018491,0,0,4493954,3850280,3632007,4412,4412,4381,1190085,75463773,0,74273688,0,266074,0,17129861,31527311,106991084,118018491,114168211,110623091,2000,0,0,118018491,0,0,0,31,15,16,0,0,0,4381,1529,2852,0,0,0,0,0,1544,2868,4412,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1190085,266074,11151172,2980204,0,0,7264014,114255098,0,0,1500518,0,79757,540182,0,322322,0,1102,15886,147676,18560,39647,7153,55018,176731,0,504041,109200,0,0,28658,14011,920140,13160,192,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10051,"N3",78,2023,49658216,0,0,735457,418388,2369500,1864,1864,1850,701836,29783162,0,29081326,0,124480,0,6826563,12643999,42427161,49658216,49239828,44796661,2001,0,0,49658216,0,0,0,14,4,10,0,0,0,1850,725,1125,0,0,0,0,0,729,1135,1864,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,701836,124480,4437979,1250890,4087,0,4739000,47166161,0,0,0,0,50389,246765,15689,15988,0,0,0,222000,13556,6001,0,0,0,16869,0,0,0,0,0,25480,0,122720,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10052,"N3",78,2023,1813800,0,0,148419,135524,61793,54,52,49,82968,1024228,0,941260,0,19681,0,209251,461756,1485984,1767142,1631618,1547777,2002,0,0,1813800,2,1,1,3,1,2,0,0,0,49,6,43,0,0,0,0,0,8,46,54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,82968,19681,190966,41858,0,0,123586,1609570,0,0,50042,0,1323,10709,0,28509,0,0,0,0,5806,0,3213,4715,25,0,360,0,0,0,549,0,29372,13796,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10053,"N3",78,2023,2932656,0,0,96294,69942,134845,106,106,103,37537,1744474,0,1706937,0,8995,0,414919,766001,2510475,2932656,2862714,2645320,2002,0,0,2932656,0,0,0,3,3,0,0,0,0,103,27,76,0,0,0,0,0,30,76,106,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37537,8995,269666,72421,0,0,269690,2780165,0,0,0,0,3145,22133,368,2226,0,0,0,66000,0,2422,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10055,"N3",78,2023,156981158,0,13572,2170066,970844,7426812,5724,5724,5681,1958286,95299693,0,93327835,13572,366620,0,22110989,40776877,136076570,156934500,155963656,143503382,1973,0,0,156981158,0,0,0,42,17,25,0,0,0,5681,2935,2746,0,0,1,1,0,2953,2771,5724,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1958286,366620,14218088,4080599,0,0,14853623,150929612,0,0,191042,0,128845,654271,408229,156491,0,0,0,287508,31653,32461,2965,40260,0,3508,43467,0,0,9996,58314,0,9962,111094,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10056,"N3",78,2023,NA,NA,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10057,"N3",78,2023,64023410,0,14180,1819164,1251301,1975434,1355,1355,1325,713011,39121131,0,38393940,14180,104919,0,9887720,17653370,56774501,64023410,62772109,58749935,1977,0,0,64023410,0,0,0,29,22,7,0,0,0,1325,163,1162,0,0,1,1,0,186,1169,1355,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,713011,104919,6088300,1571861,0,0,3950868,60724799,0,0,416049,0,52048,433034,74344,319032,0,0,77382,40400,44351,0,0,51862,26832,560,102397,17491,0,107052,18161,0,38169,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10058,"N3",80,2023,34575029,0,69677,2818553,2129185,1004568,971,968,0,1317126,19485579,18098776,0,69677,243814,3470234,0,7807984,27293563,34432589,32303404,28298131,1990,304103,0,34270926,3,1,2,56,20,36,906,125,781,0,0,0,0,0,6,3,3,149,822,971,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1317126,243814,3323582,770354,0,0,2009135,29302698,49314,142440,147837,0,30213,187159,310041,741069,0,21726,88966,82065,75404,92720,9778,91520,4072,27710,150542,50431,635,0,31472,24464,330420,128555,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10059,"N3",80,2023,22674208,0,31320,3149433,2664606,445562,554,552,0,0,12195485,12164165,0,31320,0,2675647,0,5051199,17246684,22674208,20009602,17692246,1991,0,0,22674208,2,1,1,0,0,0,549,35,514,0,0,0,0,0,3,3,0,39,515,554,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1875554,499998,0,0,891123,18137807,224015,0,287497,0,21555,185225,256299,762115,0,280971,24272,193955,79518,69813,17340,123314,100014,0,10817,19764,0,0,24369,130448,218568,119307,257,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10060,"N3",80,2023,13570607,0,0,1655499,1352022,485877,327,327,0,0,7785057,7771134,0,13923,0,1320304,0,2900215,10685272,13570607,12218585,11171149,1996,0,0,13570607,0,0,0,0,0,0,325,10,315,0,0,0,0,0,0,0,0,10,317,327,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1281097,298814,0,0,971753,11657025,17049,0,302358,0,12158,45008,235881,130814,0,0,86162,180447,28263,55962,6578,37497,216,200,158040,13790,52863,0,10059,31183,164505,85878,588,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10062,"N3",80,2023,7973400,0,31900,6557738,6432321,14994,59,54,0,528910,928210,367400,0,31900,112030,77800,0,390430,1318640,7973400,1541079,1333634,2002,0,8900,7964500,5,0,5,25,8,17,26,11,15,0,0,0,0,0,3,2,1,21,38,59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,528910,112030,162000,38600,0,0,29987,1348627,6130868,0,115600,0,89860,33680,0,0,0,0,0,102560,12940,0,1820,33000,0,0,0,7540,0,0,1690,0,4050,23870,260,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10063,"N3",80,2023,181823924,0,92800,89161825,87891431,287205,2337,2337,0,2619638,50658287,47945849,0,92800,571867,10466579,0,20296721,70955008,181823924,93932493,71242213,1967,0,0,181823924,0,0,0,51,20,31,2278,356,1922,0,0,0,0,0,8,6,2,382,1955,2337,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2619638,571867,7425378,1832897,0,0,574409,71529417,36348,0,982949,0,114711,278187,0,76558172,0,238181,2141641,959664,262317,717607,31894,554518,2529325,116699,700453,247397,0,33664,130033,425717,1812339,288931,1078,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10064,"N3",80,2023,18078633,0,0,2065021,1948661,393041,505,505,0,10305143,10305143,0,0,0,2234774,0,0,4367343,14672486,18078633,16129972,15065527,1973,0,0,18078633,0,0,0,505,26,479,0,0,0,0,0,0,0,0,0,0,0,26,479,505,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10305143,2234774,1678743,453826,0,0,786081,15458567,873829,0,243987,0,12187,95781,0,125571,0,0,24838,103088,42728,26845,22045,94440,0,2772,45699,12142,3551,55695,16582,19567,175344,68330,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10065,"N3",80,2023,18994089,0,0,801457,583407,0,409,409,0,958620,10572182,9613562,0,0,167768,1682199,0,3951724,14523906,18991838,18408431,14523906,1978,28458,593369,18372262,0,0,0,28,0,28,381,17,364,0,0,0,0,0,0,0,0,17,392,409,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,958620,167768,1706063,395694,0,0,0,14523906,9958,2251,88935,0,135939,74966,0,0,0,0,0,0,87116,19398,9240,67580,1645,0,70026,502,0,17906,17519,38462,131955,27992,67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10066,"N3",80,2023,68940464,0,19411,4413342,4214236,1150433,1448,1448,0,195009,29401122,29186702,0,19411,35101,5513271,0,11570643,40971765,68940464,64726228,42122198,1981,0,0,68940464,0,0,0,2,0,2,1444,354,1090,0,0,0,0,0,2,1,1,355,1093,1448,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,195009,35101,4803058,1219213,0,0,2300866,43272631,55850,0,97408,0,87531,70555,0,25162,0,202718,228215,407624,34843,258231,16978,285338,360365,98311,677405,192626,0,10279,28139,147103,866454,259909,2298,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10067,"N3",80,2023,30329180,0,1392,2375993,2097629,535460,771,771,0,732551,17439981,16706038,0,1392,165947,3689510,0,7499921,24939902,30329180,28231551,25475362,1981,0,10485,30318695,0,0,0,28,13,15,742,52,690,0,0,0,0,0,1,1,0,66,705,771,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,732551,165947,2965745,678719,0,0,1070919,26010821,234315,0,123598,0,25156,91201,144434,29288,0,4523,178972,182016,87454,171529,8448,323954,11694,8016,200330,13210,0,0,22026,61699,369151,84852,127,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10068,"N3",80,2023,5347567,0,37719,2072323,848674,59276,77,77,0,96846,1242283,1107718,0,37719,21307,284466,0,701489,1943772,4566818,3718144,2003048,1986,1798600,0,3548967,0,0,0,7,3,4,67,10,57,0,0,0,0,0,3,1,2,14,63,77,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,96846,21307,331397,64319,0,0,118552,2062324,0,780749,41979,0,66308,95353,273091,0,0,4002,30492,0,18552,14963,4407,212970,7122,14920,90336,52752,0,0,85365,186510,0,91527,925,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10069,"N3",81,2023,5904516,0,0,3008269,2951999,174797,71,71,0,60000,1370376,1310376,0,0,10800,235868,0,520743,1891119,6199668,3247669,2065916,1991,0,0,5904516,0,0,0,1,0,1,70,10,60,0,0,0,0,0,0,0,0,10,61,71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60000,10800,219260,54815,0,0,174797,2065916,2053857,0,60690,0,10013,37798,0,57056,0,23794,0,173891,12500,3567,12179,320000,18460,3524,48339,5748,0,2550,6911,2620,2012,148760,4000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10070,"N3",81,2023,92353390,0,0,14228351,13461824,5450705,2819,2819,0,0,44650395,44601501,0,48894,0,10951429,0,19411077,64061472,92353390,78891566,69512177,1991,0,0,92353390,0,0,0,0,0,0,2815,1291,1524,0,0,0,0,0,0,0,0,1293,1526,2819,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,6595462,1864186,0,0,5450705,69512177,3710975,0,534686,36221,460276,29676,183848,1623186,0,0,945206,421260,17865,311536,15346,158635,416932,60572,714243,584168,0,0,58625,2603984,1111238,228568,1305,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10071,"N3",81,2023,NA,NA,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10072,"N4",82,2023,101739335,0,615863,21425039,19583276,7460118,2772,2772,0,532632,47871563,46723068,0,615863,118244,11410414,0,20806742,68678305,101739335,82156059,76138423,2001,0,35169,101704166,0,0,0,16,12,4,2698,649,2049,0,0,0,0,0,58,37,21,698,2074,2772,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,532632,118244,7301917,1976167,0,0,7460118,76138423,0,0,145578,0,1093903,551520,0,7295486,0,0,8025530,290563,20953,189928,13741,106925,69850,228169,256484,311839,0,0,152923,74851,2590714,6082,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10076,"P",85,2023,16025710,0,75428,3788605,3452591,88774,192,192,NA,4315037,7333292,2942827,0,75428,875970,490812,0,3406732,10740024,16025710,12573119,10828798,1988,0,0,16025710,0,0,0,94,45,49,92,21,71,NA,NA,NA,0,0,6,1,5,67,125,192,0,0,0,0,0,0,45,49,0,0,0,0,0,0,12,49,18,43,0,0,0,0,0,0,0,0,0,0,1,5,46,54,12,49,18,43,0,0,4315037,875970,1383178,656772,0,0,88774,10828798,299838,0,581757,0,49562,114436,146046,344811,0,370287,507664,0,83243,36809,30148,41252,10214,390670,220847,46007,0,0,136209,0,34619,344186,0,4315037,0,0,875970,0,0,823121,352836,207221,399193,162275,95304,0,0,0,0,75428,0,88774,0,0,6577523,2678304,1572971
10077,"P",85,2023,7638244,0,21428,2016529,1789765,64037,93,93,NA,375544,2412380,2015408,0,21428,63692,346650,0,1128209,3540589,7638244,5848479,3604626,2002,0,0,7638244,0,0,0,3,2,1,85,45,40,NA,NA,NA,0,0,2,1,1,49,44,93,0,0,0,0,0,0,2,1,0,0,0,0,27,26,15,13,6,2,0,0,0,0,0,0,1,2,0,0,1,1,30,28,15,13,6,2,7707,0,375544,63692,510447,207420,0,0,64037,4475091,17515,0,487603,0,22872,190916,0,143056,0,90915,0,179562,15475,24136,26905,53666,0,61899,105462,47935,0,125937,31076,764,32794,357724,317,375544,0,0,63692,0,0,360041,93221,57185,143514,38690,25216,0,0,0,870465,21428,0,64037,0,0,2526148,661490,416988
10078,"P",85,2023,4498881,0,0,1108670,1088988,0,8,8,NA,124720,124720,0,0,0,28638,0,0,63749,188469,4498881,3409893,188469,1999,0,0,4498881,0,0,0,8,4,4,0,0,0,NA,NA,NA,0,0,0,0,0,4,4,8,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,124720,28638,24154,10957,0,0,0,188469,11000,0,0,0,8693,100,0,43760,0,0,0,690420,0,0,15610,23822,18480,19810,0,0,0,0,6345,0,0,270630,0,124720,0,0,28638,0,0,24154,0,0,10957,0,0,0,0,0,0,0,0,0,0,0,188469,0,0
10079,"P",85,2023,362674391,0,1017008,134177378,115772809,26484333,1845,1845,NA,84719400,128989692,43253284,0,1017008,16779324,8566643,0,66592125,195581817,352921672,237148863,222066150,1966,13064600,15397538,334212253,0,0,0,1111,558,553,551,295,256,NA,NA,NA,0,0,91,47,44,943,902,1845,0,0,0,0,0,0,451,345,105,206,3,4,221,170,67,75,14,22,0,0,0,0,0,0,43,49,0,0,47,44,719,559,172,281,17,26,230624,0,84719400,16779324,29027305,12218853,0,0,26484333,233306440,31832920,9752719,23065187,28047,1278146,4901183,1857908,5506189,0,6851550,5317798,47020,10413812,1122044,831552,2105765,532101,1494829,12602272,5927218,27137,0,17607,253870,430742,7874577,105185,60548261,23594429,576710,11992045,4673057,114222,20472782,7805589,748934,8617883,3285711,315259,0,0,0,11240290,1017008,0,26484333,0,0,164726718,52319462,5019970
10080,"P",85,2023,56866847,0,0,9110119,6932001,866685,628,628,NA,31201539,31559641,0,0,358102,6813920,0,0,15625250,47184891,56866847,49934846,48051576,1967,0,4363908,52502939,0,0,0,556,198,358,0,0,0,NA,NA,NA,0,0,0,0,0,225,403,628,0,0,0,0,0,0,198,200,0,158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,24,0,0,0,0,214,221,0,158,0,0,87372,0,31201539,6813920,6242418,2640290,0,0,866685,52626916,0,0,1398522,0,168412,1953812,0,376040,0,0,53026,867699,122631,208120,214476,332938,6311,28160,755940,315064,0,0,65413,47311,93375,2095474,7395,18425010,12776529,0,4507821,2306099,0,3664092,2578326,0,1553846,1086444,0,0,0,0,4503962,0,0,866685,0,0,29017454,18747398,0
10081,"P",85,2023,22178785,0,42538,11204094,11011684,183954,202,202,NA,2048547,5980074,3888989,0,42538,460130,1174085,0,3307751,9287825,22178785,11167101,9471779,1965,0,824325,21354460,0,0,0,15,7,8,182,69,113,NA,NA,NA,0,0,4,3,1,79,123,202,0,0,0,0,0,0,7,7,0,1,0,0,40,41,15,40,28,64,0,0,0,0,0,0,0,1,0,0,3,1,50,49,15,41,28,64,1312,0,2048547,460130,1126373,547163,0,0,183954,9535500,235388,0,4327528,0,67916,59355,0,1576306,0,26619,221698,0,90231,111975,0,155415,841648,2597212,773272,0,0,0,97120,0,22411,0,0,2012475,36072,0,452255,7875,0,618474,212578,295321,293839,99097,154227,0,0,0,63721,42538,0,82179,0,101775,4999734,1710129,2761916
10082,"P",85,2023,13149400,0,10653,4359213,4081298,109974,81,81,NA,243631,2168866,1914582,0,10653,53778,422157,0,1129168,3298034,13149400,9068102,3408008,1972,0,5526849,7622551,0,0,0,2,1,1,77,39,38,NA,NA,NA,0,0,1,1,0,41,40,81,0,0,0,0,0,0,1,1,0,0,0,0,18,18,12,11,18,18,0,0,0,0,0,0,0,1,0,0,1,0,20,19,12,11,18,18,2496,0,243631,53778,454392,198841,0,0,109974,3543218,259699,0,644550,0,42764,151501,51559,67200,0,143477,1011350,0,7457,180000,20682,53621,3473,324884,999443,70093,0,0,50725,3246,0,273428,61,243631,0,0,53778,0,0,224340,113171,116881,106039,50572,42230,0,0,0,135210,10653,0,49926,0,60048,1798395,828519,781094
10083,"P",85,2023,165006558,0,497580,38662976,36935657,439335,1102,1102,NA,35301637,56185718,20386501,0,497580,8907166,4510314,0,35024786,91210504,165006558,128070901,91649839,1970,0,0,165006558,0,0,0,401,188,213,636,299,337,NA,NA,NA,0,0,49,23,26,518,584,1102,0,0,0,0,0,0,28,32,157,177,6,7,206,232,43,48,100,113,0,0,0,0,0,0,6,6,2,2,23,26,257,290,200,225,106,120,29949,9492,35301637,8907166,16291755,5315551,0,0,439335,93951921,606034,0,12895922,0,438524,1052091,0,4929183,0,815836,1172622,0,18097,546336,161741,1397328,1155574,2071142,3929566,30378,3221469,0,447198,0,284336,3481350,8249,8630903,26061975,608759,2177764,6575624,153778,5416816,9062838,1812101,2129763,2217066,968722,0,0,0,2235199,497580,66883,190351,162403,86581,31105692,50076354,10467793
10084,"P",85,2023,88392059,89,262286,31858288,30828086,502548,721,721,NA,887010,32551899,31396339,0,268550,399154,5627282,0,14768121,47320020,88392059,57563973,47822568,1973,0,0,88392059,0,0,0,16,11,5,675,398,277,NA,NA,NA,43,46,29,12,17,465,345,810,0,0,0,0,0,0,11,5,0,0,0,0,182,116,176,100,80,122,43,46,0,0,0,0,0,0,0,0,12,17,249,184,176,100,80,122,0,0,887010,399154,5897047,2844638,0,4180037,502548,47822568,0,0,9798254,0,326352,533650,0,2310762,0,4968868,43015,0,12000,320602,98974,703670,96474,394285,2634461,377971,0,1180809,2404643,9236,134902,1318521,10802,887010,0,0,399154,0,0,2281689,2620988,994370,1096633,1272493,475512,0,0,0,0,262286,0,296767,18297,187484,21078598,19291217,7446489
10085,"Q",86,2023,29441339,0,104400,7519025,7442292,298785,209,207,0,3972259,4076659,0,0,104400,1515044,0,0,2267956,6344615,29441339,21999047,6643400,1988,0,0,29441339,2,1,1,197,141,56,0,0,0,0,0,0,0,0,10,7,3,149,60,209,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3972259,1515044,593456,159456,0,0,298785,6643400,6636699,0,90422,75764,0,0,70274,2455,0,213279,0,0,0,0,126920,8854,83809,0,0,0,0,0,8505,66649,9024,66704,59667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
